STDR_YYQU_CD,SUD_CD,RENT_FLOOR_CD,GTN_AVRG,MT_RNTCHRG_AVRG,CNVRSN_RNTCHRG,RENT_CO
20231,1129002600,00,239551,19164,21560,1
20231,1129002600,02,239551,19164,21560,1
20231,1129002603,00,192198,15376,17298,1
20231,1129002603,02,192198,15376,17298,1
20231,1129002611,00,715541,93020,100176,1
20231,1129002611,01,715541,93020,100176,1
20231,1129002620,00,166743,233728,235396,3
20231,1129002620,02,166743,233728,235396,3
20231,1129002621,00,413225,105786,109918,1
20231,1129002621,02,413225,105786,109918,1
20231,1129002630,00,1001758,65114,75132,1
20231,1129002630,01,1001758,65114,75132,1
20231,1129002631,00,757579,117177,124753,2
20231,1129002631,01,757579,117177,124753,2
20231,1129002653,00,3060926,183656,214265,1
20231,1129002653,01,3060926,183656,214265,1
20231,1129002681,00,500121,40010,45011,1
20231,1129002681,02,500121,40010,45011,1
20231,1129002682,00,261673,21806,24423,2
20231,1129002682,02,261673,21806,24423,2
20231,1129002711,00,550477,36698,42203,1
20231,1129002711,02,550477,36698,42203,1
20231,1129002721,00,10119796,0,101198,2
20231,1129002721,02,10119796,0,101198,2
20231,1129002730,00,240714,20461,22868,2
20231,1129002730,02,240714,20461,22868,2
20231,1129002736,00,540949,28049,33459,1
20231,1129002736,02,540949,28049,33459,1
20231,1129002741,00,944514,47226,56671,1
20231,1129002741,01,944514,47226,56671,1
20231,1129002744,00,479101,31142,35933,1
20231,1129002744,02,479101,31142,35933,1
20231,1129002746,00,1146543,72667,84132,2
20231,1129002746,01,1146543,72667,84132,2
20231,1129002758,00,642652,89971,96398,1
20231,1129002758,01,642652,89971,96398,1
20231,1129002764,00,6030281,253272,313575,1
20231,1129002764,01,6030281,253272,313575,1
20231,1129002773,00,533194,63983,69315,1
20231,1129002773,02,533194,63983,69315,1
20231,1129002778,00,1022068,62241,72462,1
20231,1129002778,02,1022068,62241,72462,1
20231,1129002832,00,369942,27746,31445,1
20231,1129002832,02,369942,27746,31445,1
20231,1129002853,00,500879,42074,47083,1
20231,1129002853,01,500879,42074,47083,1
20231,1129002857,00,132162,19824,21146,1
20231,1129002857,01,132162,19824,21146,1
20231,1129002866,00,2105605,147392,168448,1
20231,1129002866,01,2105605,147392,168448,1
20231,1129002874,00,1252289,92982,105505,2
20231,1129002874,01,1359293,122336,135929,1
20231,1129002874,02,1145284,63627,75080,1
20231,1129002879,00,2056698,123402,143969,1
20231,1129002879,01,2056698,123402,143969,1
20231,1129002888,00,2579298,128965,154758,1
20231,1129002888,01,2579298,128965,154758,1
20231,1129002892,00,2203867,137742,159780,1
20231,1129002892,02,2203867,137742,159780,1
20231,1129002896,00,2039514,132105,152500,2
20231,1129002896,01,2039514,132105,152500,2
20231,1129002906,00,550967,41323,46832,2
20231,1129002906,01,550967,41323,46832,2
20231,1129002908,00,322454,32245,35470,1
20231,1129002908,01,322454,32245,35470,1
20231,1129002913,00,2899424,197886,226881,2
20231,1129002913,01,2899424,197886,226881,2
20231,1129002920,00,828521,91137,99423,1
20231,1129002920,01,828521,91137,99423,1
20231,1129002930,00,972437,14587,24311,1
20231,1129002930,02,972437,14587,24311,1
20231,1129002934,00,972981,21406,31135,1
20231,1129002934,02,972981,21406,31135,1
20231,1129002937,00,286216,21466,24328,1
20231,1129002937,02,286216,21466,24328,1
20231,1129002951,00,893006,39476,48406,6
20231,1129002951,02,893006,39476,48406,6
20231,1129002958,00,0,376861,376861,2
20231,1129002958,01,0,376861,376861,2
20231,1129002959,00,750636,41285,48791,1
20231,1129002959,02,750636,41285,48791,1
20231,1129002967,00,5830335,145758,204062,2
20231,1129002967,01,5830335,145758,204062,2
20231,1129002972,00,566838,34010,39679,1
20231,1129002972,02,566838,34010,39679,1
20231,1129002979,00,1421849,199059,213277,1
20231,1129002979,01,1421849,199059,213277,1
20231,1129002991,00,413769,38873,43010,2
20231,1129002991,01,500879,45079,50088,1
20231,1129002991,02,326660,32666,35933,1
20231,1129002992,00,826450,99174,107439,1
20231,1129002992,01,826450,99174,107439,1
20231,1129002994,00,612185,61219,67340,1
20231,1129002994,01,612185,61219,67340,1
20231,1129002999,00,333919,16696,20035,1
20231,1129002999,01,333919,16696,20035,1
20231,1129003000,00,18890286,0,188903,1
20231,1129003000,02,18890286,0,188903,1
20231,1129003002,00,1024961,46123,56373,2
20231,1129003002,01,1024961,46123,56373,2
20231,1129003017,00,1437304,50306,64679,1
20231,1129003017,01,1437304,50306,64679,1
20231,1129003019,00,2752647,214615,242141,2
20231,1129003019,01,2752647,214615,242141,2
20231,1129003021,00,2295694,82645,105602,2
20231,1129003021,01,2295694,82645,105602,2
20231,1129003023,00,318785,28691,31878,1
20231,1129003023,02,318785,28691,31878,1
20231,1129003024,00,768791,53815,61503,1
20231,1129003024,01,768791,53815,61503,1
20231,1129003027,00,761183,53700,61312,3
20231,1129003027,01,761183,53700,61312,3
20231,1129003033,00,8693754,108672,195609,1
20231,1129003033,01,8693754,108672,195609,1
20231,1129003036,00,423821,25429,29667,1
20231,1129003036,02,423821,25429,29667,1
20231,1129003039,00,1836556,91828,110193,1
20231,1129003039,01,1836556,91828,110193,1
20231,1129003042,00,2328028,102433,125714,1
20231,1129003042,01,2328028,102433,125714,1
20231,1129003053,00,5125907,132424,183683,2
20231,1129003053,01,9917400,231406,330580,1
20231,1129003053,02,334415,33441,36786,1
20231,1129003069,00,1101933,20386,31405,1
20231,1129003069,01,1101933,20386,31405,1
20231,1129003074,00,2504394,6261,31305,1
20231,1129003074,01,2504394,6261,31305,1
20231,1129003080,00,2066125,89532,110193,1
20231,1129003080,02,2066125,89532,110193,1
20231,1129003082,00,901582,90158,99174,1
20231,1129003082,02,901582,90158,99174,1
20231,1129003086,00,400703,20035,24042,1
20231,1129003086,01,400703,20035,24042,1
20231,1129003109,00,716394,23283,30447,1
20231,1129003109,02,716394,23283,30447,1
20231,1129003115,00,8669530,0,86695,1
20231,1129003115,02,8669530,0,86695,1
20231,1129003144,00,3516809,154740,189908,1
20231,1129003144,01,3516809,154740,189908,1
20231,1129003145,00,451848,40053,44571,2
20231,1129003145,02,451848,40053,44571,2
20231,1129003147,00,601055,42074,48084,1
20231,1129003147,01,601055,42074,48084,1
20231,1129003153,00,1094201,65652,76594,1
20231,1129003153,01,1094201,65652,76594,1
20231,1129003162,00,891471,61804,70719,2
20231,1129003162,01,1231975,57492,69812,1
20231,1129003162,02,550967,66116,71626,1
20231,1129003179,00,471113,29680,34391,1
20231,1129003179,01,471113,29680,34391,1
20231,1129003192,00,1695282,127146,144099,1
20231,1129003192,01,1695282,127146,144099,1
20231,1129003195,00,608803,60880,66968,1
20231,1129003195,01,608803,60880,66968,1
20231,1129003203,00,2499660,187474,212471,1
20231,1129003203,01,2499660,187474,212471,1
20231,1129003209,00,2155957,186850,208409,2
20231,1129003209,01,2155957,186850,208409,2
20231,1129003213,00,1241071,82738,95149,1
20231,1129003213,02,1241071,82738,95149,1
20231,1129003219,00,3653625,0,36536,1
20231,1129003219,02,3653625,0,36536,1
20231,1129003220,00,812902,32516,40645,1
20231,1129003220,02,812902,32516,40645,1
20231,1129003222,00,33058000,0,330580,1
20231,1129003222,02,33058000,0,330580,1
20231,1129003226,00,918278,57852,67034,1
20231,1129003226,02,918278,57852,67034,1
20231,1129003228,00,4132250,175621,216943,1
20231,1129003228,01,4132250,175621,216943,1
20231,1129003232,00,1534836,128690,144038,2
20231,1129003232,01,1534836,128690,144038,2
20231,1129003237,00,606569,12131,18197,1
20231,1129003237,01,606569,12131,18197,1
20231,1129003241,00,840761,93936,102343,2
20231,1129003241,01,840761,93936,102343,2
20231,1129003243,00,834798,50088,58436,1
20231,1129003243,01,834798,50088,58436,1
20231,1129003257,00,3005273,120211,150264,1
20231,1129003257,01,3005273,120211,150264,1
20231,1129003262,00,938167,52984,62366,2
20231,1129003262,01,1322320,72728,85951,1
20231,1129003262,02,554014,33241,38781,1
20231,1129003270,00,1066387,47987,58651,1
20231,1129003270,02,1066387,47987,58651,1
20231,1129003295,00,524730,31484,36731,1
20231,1129003295,02,524730,31484,36731,1
20231,1129003298,00,1144866,64399,75847,1
20231,1129003298,01,1144866,64399,75847,1
20231,1129003300,00,3005273,70123,100176,1
20231,1129003300,01,3005273,70123,100176,1
20231,1129003306,00,1043937,52197,62636,1
20231,1129003306,01,1043937,52197,62636,1
20231,1129003308,00,1773226,101116,118848,2
20231,1129003308,01,1773226,101116,118848,2
20231,1129003311,00,484366,43593,48437,1
20231,1129003311,01,484366,43593,48437,1
20231,1129003315,00,883163,43828,52659,3
20231,1129003315,01,1101933,55097,66116,1
20231,1129003315,02,664393,32559,39203,2
20231,1129003319,00,1180643,55097,66903,1
20231,1129003319,01,1180643,55097,66903,1
20231,1129003320,00,1666790,77784,94451,1
20231,1129003320,01,1666790,77784,94451,1
20231,1129003326,00,6198375,247935,309919,1
20231,1129003326,01,6198375,247935,309919,1
20231,1129003327,00,2809520,117713,145808,2
20231,1129003327,01,5085846,203434,254292,1
20231,1129003327,02,533194,31992,37324,1
20231,1129003328,00,1473173,95756,110488,1
20231,1129003328,01,1473173,95756,110488,1
20231,1129003331,00,1201818,60091,72109,1
20231,1129003331,01,1201818,60091,72109,1
20231,1129003334,00,1420698,92345,106552,2
20231,1129003334,01,2361286,153484,177096,1
20231,1129003334,02,480110,31207,36008,1
20231,1129003335,00,1001758,80141,90158,1
20231,1129003335,01,1001758,80141,90158,1
20231,1129003359,00,5776005,0,57760,1
20231,1129003359,01,5776005,0,57760,1
20231,1129003364,00,490184,34313,39215,1
20231,1129003364,02,490184,34313,39215,1
20231,1129003387,00,3255712,40070,72627,2
20231,1129003387,01,3255712,40070,72627,2
20231,1129003399,00,434974,34798,39148,1
20231,1129003399,01,434974,34798,39148,1
20231,1129003406,00,931211,30264,39576,1
20231,1129003406,01,931211,30264,39576,1
20231,1129003413,00,91828,25161,26079,1
20231,1129003413,01,91828,25161,26079,1
20231,1129003428,00,561638,16849,22466,1
20231,1129003428,01,561638,16849,22466,1
20231,1129003458,00,5005001,205468,255518,4
20231,1129003458,01,7438050,327274,401655,2
20231,1129003458,02,2571952,83661,109381,2
20231,1129003472,00,708386,54310,61393,1
20231,1129003472,02,708386,54310,61393,1
20231,1129003495,00,4663031,32140,78770,2
20231,1129003495,01,1377417,64279,78054,1
20231,1129003495,02,7948646,0,79486,1
20231,1129003500,00,1406723,82059,96126,1
20231,1129003500,01,1406723,82059,96126,1
20231,1129003501,00,382026,33109,36929,1
20231,1129003501,02,382026,33109,36929,1
20231,1129003529,00,1033063,61984,72314,1
20231,1129003529,01,1033063,61984,72314,1
20231,1129003545,00,1542832,0,15428,1
20231,1129003545,02,1542832,0,15428,1
20231,1129003556,00,400703,40070,44077,1
20231,1129003556,01,400703,40070,44077,1
20231,1129003560,00,768153,45506,53188,2
20231,1129003560,01,709856,49690,56788,1
20231,1129003560,02,826450,41323,49587,1
20231,1129003561,00,2203867,11019,33058,1
20231,1129003561,02,2203867,11019,33058,1
20231,1129003566,00,166960,10018,11687,1
20231,1129003566,02,166960,10018,11687,1
20231,1129003570,00,2379769,198646,222444,2
20231,1129003570,01,2379769,198646,222444,2
20231,1129003594,00,768791,53815,61503,1
20231,1129003594,02,768791,53815,61503,1
20231,1129003595,00,3154389,94632,126176,1
20231,1129003595,01,3154389,94632,126176,1
20231,1129003609,00,550967,33058,38568,1
20231,1129003609,01,550967,33058,38568,1
20231,1129003622,00,4694792,29956,76904,2
20231,1129003622,01,4694792,29956,76904,2
20231,1129003641,00,3305800,247935,280993,1
20231,1129003641,02,3305800,247935,280993,1
20231,1129003644,00,0,56199,56199,1
20231,1129003644,02,0,56199,56199,1
20231,1129003646,00,736504,47873,55238,1
20231,1129003646,01,736504,47873,55238,1
20231,1129003648,00,348542,20912,24398,1
20231,1129003648,01,348542,20912,24398,1
20231,1129003655,00,624208,50219,56461,3
20231,1129003655,01,711934,62885,70004,2
20231,1129003655,02,536482,37554,42919,1
20231,1129003664,00,205360,21913,23967,2
20231,1129003664,02,205360,21913,23967,2
20231,1129003668,00,585443,33175,39030,1
20231,1129003668,01,585443,33175,39030,1
20231,1129003675,00,2035181,170089,190441,5
20231,1129003675,01,2203867,154271,176309,1
20231,1129003675,02,1866496,185907,204572,4
20231,1129003683,00,772506,60945,68670,4
20231,1129003683,01,1155874,80911,92470,1
20231,1129003683,02,389139,40979,44870,3
20231,1129003689,00,1836556,30053,48418,2
20231,1129003689,01,3005273,0,30053,1
20231,1129003689,02,667838,60105,66784,1
20231,1129003704,00,819281,45060,53253,2
20231,1129003704,02,819281,45060,53253,2
20231,1129003708,00,500879,50088,55097,1
20231,1129003708,01,500879,50088,55097,1
20231,1129003720,00,455972,29638,34198,1
20231,1129003720,02,455972,29638,34198,1
20231,1129003727,00,2999819,64996,94994,1
20231,1129003727,01,2999819,64996,94994,1
20231,1129003741,00,1212127,92963,105084,2
20231,1129003741,01,1212127,92963,105084,2
20231,1129003752,00,764022,33580,41220,3
20231,1129003752,01,1357897,49563,63142,1
20231,1129003752,02,170147,17597,19299,2
20231,1129003755,00,1101933,49587,60606,1
20231,1129003755,01,1101933,49587,60606,1
20231,1129003758,00,601055,18032,24042,1
20231,1129003758,02,601055,18032,24042,1
20231,1129003760,00,1431082,57243,71554,1
20231,1129003760,01,1431082,57243,71554,1
20231,1129003765,00,2504394,140246,165290,2
20231,1129003765,01,2003515,120211,140246,1
20231,1129003765,02,3005273,160281,190334,1
20231,1129003769,00,434974,34798,39148,1
20231,1129003769,01,434974,34798,39148,1
20231,1129003772,00,275483,40221,42975,1
20231,1129003772,02,275483,40221,42975,1
20231,1129003773,00,1135606,60097,71453,2
20231,1129003773,01,1135606,60097,71453,2
20231,1129003782,00,1348206,67410,80892,1
20231,1129003782,01,1348206,67410,80892,1
20231,1129003800,00,250439,45079,47583,1
20231,1129003800,01,250439,45079,47583,1
20231,1129003804,00,1281248,48585,61398,2
20231,1129003804,01,1281248,48585,61398,2
20231,1129003805,00,29698809,0,296988,1
20231,1129003805,02,29698809,0,296988,1
20231,1129003806,00,2542923,101717,127146,1
20231,1129003806,01,2542923,101717,127146,1
20231,1129003808,00,2248407,126132,148616,2
20231,1129003808,01,2248407,126132,148616,2
20231,1129003813,00,0,127207,127207,1
20231,1129003813,01,0,127207,127207,1
20231,1129003824,00,677696,33885,40662,1
20231,1129003824,02,677696,33885,40662,1
20231,1129003831,00,1795655,89783,107739,1
20231,1129003831,01,1795655,89783,107739,1
20231,1129003832,00,1078928,77944,88733,4
20231,1129003832,01,1199465,101792,113787,2
20231,1129003832,02,958391,54096,63680,2
20231,1129003834,00,1424914,85495,99744,1
20231,1129003834,01,1424914,85495,99744,1
20231,1129003835,00,1091023,87282,98192,1
20231,1129003835,01,1091023,87282,98192,1
20231,1129003836,00,3673111,238752,275483,1
20231,1129003836,01,3673111,238752,275483,1
20231,1129003837,00,345313,23021,26474,1
20231,1129003837,02,345313,23021,26474,1
20231,1129003842,00,1652900,165290,181819,1
20231,1129003842,01,1652900,165290,181819,1
20231,1129003852,00,381438,19072,22886,1
20231,1129003852,01,381438,19072,22886,1
20231,1129003877,00,393548,41978,45914,1
20231,1129003877,02,393548,41978,45914,1
20231,1129003888,00,1837742,82719,101097,3
20231,1129003888,01,2104286,115160,136203,2
20231,1129003888,02,1571198,50278,65990,1
20231,1129003895,00,2112488,98015,119140,4
20231,1129003895,01,2112488,98015,119140,4
20231,1129003903,00,2220148,55504,77705,1
20231,1129003903,01,2220148,55504,77705,1
20231,1129003910,00,2146604,114486,135952,3
20231,1129003910,01,3083769,164468,195305,2
20231,1129003910,02,1209439,64503,76598,1
20231,1129003916,00,2279862,102594,125392,1
20231,1129003916,01,2279862,102594,125392,1
20232,1123000005,00,2515191,159295,184447,1
20232,1123000005,01,2515191,159295,184447,1
20232,1123000012,00,3175682,194518,226275,4
20232,1123000012,01,3175682,194518,226275,4
20232,1123000021,00,1747690,229866,247343,2
20232,1123000021,01,1747690,229866,247343,2
20232,1123000022,00,868423,64081,72766,4
20232,1123000022,01,1426975,98162,112432,2
20232,1123000022,02,309872,30000,33099,2
20232,1123000027,00,244331,29320,31763,1
20232,1123000027,01,244331,29320,31763,1
20232,1123000029,00,100440,16740,17744,1
20232,1123000029,02,100440,16740,17744,1
20232,1123000032,00,1907192,254292,273364,1
20232,1123000032,01,1907192,254292,273364,1
20232,1123000033,00,2146623,0,21466,1
20232,1123000033,02,2146623,0,21466,1
20232,1123000035,00,816247,81625,89787,1
20232,1123000035,01,816247,81625,89787,1
20232,1123000040,00,6611600,347109,413225,1
20232,1123000040,01,6611600,347109,413225,1
20232,1123000043,00,2112763,139159,160287,2
20232,1123000043,01,2295694,172177,195134,1
20232,1123000043,02,1929831,106141,125439,1
20232,1123000054,00,358184,47758,51340,1
20232,1123000054,02,358184,47758,51340,1
20232,1123000057,00,459139,90506,95097,6
20232,1123000057,01,918278,49531,58714,2
20232,1123000057,02,0,131481,131481,4
20232,1123000060,00,0,109398,109398,16
20232,1123000060,01,0,75688,75688,9
20232,1123000060,02,0,143108,143108,7
20232,1123000061,00,715541,57243,64399,1
20232,1123000061,01,715541,57243,64399,1
20232,1123000062,00,406964,47803,51872,2
20232,1123000062,01,500879,49587,54596,1
20232,1123000062,02,313049,46018,49149,1
20232,1123000063,00,0,198348,198348,1
20232,1123000063,01,0,198348,198348,1
20232,1123000065,00,2040931,63760,84169,2
20232,1123000065,01,2040931,63760,84169,2
20232,1123000068,00,0,87403,87403,8
20232,1123000068,01,0,87403,87403,8
20232,1123000070,00,588535,52968,58853,1
20232,1123000070,02,588535,52968,58853,1
20232,1123000074,00,1180643,118064,129871,1
20232,1123000074,01,1180643,118064,129871,1
20232,1123000078,00,1836556,128559,146924,1
20232,1123000078,01,1836556,128559,146924,1
20232,1123000080,00,472357,34421,39144,2
20232,1123000080,02,472357,34421,39144,2
20232,1123000082,00,1322320,119009,132232,1
20232,1123000082,01,1322320,119009,132232,1
20232,1123000087,00,601055,50088,56098,1
20232,1123000087,01,601055,50088,56098,1
20232,1123000101,00,1224370,122437,134681,1
20232,1123000101,01,1224370,122437,134681,1
20232,1123000104,00,1591623,90722,106639,1
20232,1123000104,02,1591623,90722,106639,1
20232,1123000107,00,2489932,141096,165995,1
20232,1123000107,01,2489932,141096,165995,1
20232,1123000114,00,1001758,0,10018,1
20232,1123000114,01,1001758,0,10018,1
20232,1123000122,00,7057643,268190,338767,1
20232,1123000122,01,7057643,268190,338767,1
20232,1123000130,00,623736,49899,56136,1
20232,1123000130,01,623736,49899,56136,1
20232,1123000133,00,525267,42719,47972,5
20232,1123000133,02,525267,42719,47972,5
20232,1123000138,00,3277938,172092,204871,1
20232,1123000138,01,3277938,172092,204871,1
20232,1123000139,00,2770185,142726,170428,3
20232,1123000139,01,3256834,194111,226680,2
20232,1123000139,02,2283537,91341,114177,1
20232,1123000142,00,2070480,119605,140310,2
20232,1123000142,01,2070480,119605,140310,2
20232,1123000148,00,252737,87635,90162,6
20232,1123000148,01,252737,87635,90162,6
20232,1123000151,00,472257,30697,35419,1
20232,1123000151,02,472257,30697,35419,1
20232,1123000157,00,2182046,87282,109102,1
20232,1123000157,01,2182046,87282,109102,1
20232,1123000159,00,1488935,114113,129002,2
20232,1123000159,01,1488935,114113,129002,2
20232,1123000167,00,2729789,453170,480468,3
20232,1123000167,01,3305800,677689,710747,1
20232,1123000167,02,2153779,228651,250189,2
20232,1123000172,00,451206,27843,32355,2
20232,1123000172,02,451206,27843,32355,2
20232,1123000186,00,2258060,79032,101613,1
20232,1123000186,01,2258060,79032,101613,1
20232,1123000188,00,69015,9524,10214,1
20232,1123000188,02,69015,9524,10214,1
20232,1123000194,00,919431,65183,74378,2
20232,1123000194,01,919431,65183,74378,2
20232,1123000196,00,1094910,69626,80576,2
20232,1123000196,01,1437304,79052,93425,1
20232,1123000196,02,752515,60201,67726,1
20232,1123000197,00,1769700,70788,88485,1
20232,1123000197,01,1769700,70788,88485,1
20232,1123000204,00,891763,99848,108766,3
20232,1123000204,01,1431082,171730,186041,1
20232,1123000204,02,352444,27967,31491,2
20232,1123000209,00,2643227,179129,205561,2
20232,1123000209,01,2957769,246481,276058,1
20232,1123000209,02,2328684,111777,135064,1
20232,1123000211,00,360174,36017,39619,2
20232,1123000211,02,360174,36017,39619,2
20232,1123000214,00,584711,50495,56342,4
20232,1123000214,01,881163,74908,83720,2
20232,1123000214,02,288259,26082,28965,2
20232,1123000217,00,834798,75132,83480,1
20232,1123000217,01,834798,75132,83480,1
20232,1123000221,00,934069,76378,85718,3
20232,1123000221,01,1482461,116943,131767,2
20232,1123000221,02,385677,35813,39670,1
20232,1123000222,00,382495,31298,35123,2
20232,1123000222,02,382495,31298,35123,2
20232,1123000225,00,970861,76768,86476,5
20232,1123000225,01,1076810,103776,114544,2
20232,1123000225,02,864911,49760,58409,3
20232,1123000228,00,2061615,38655,59271,1
20232,1123000228,02,2061615,38655,59271,1
20232,1123000231,00,1101933,77135,88155,1
20232,1123000231,01,1101933,77135,88155,1
20232,1123000237,00,1563765,156377,172014,1
20232,1123000237,01,1563765,156377,172014,1
20232,1123000247,00,784220,54895,62738,1
20232,1123000247,01,784220,54895,62738,1
20232,1123000250,00,892613,87681,96608,2
20232,1123000250,01,1469244,146924,161617,1
20232,1123000250,02,315982,28438,31598,1
20232,1123000264,00,4678019,0,46780,1
20232,1123000264,02,4678019,0,46780,1
20232,1123000269,00,2003515,27849,47884,1
20232,1123000269,02,2003515,27849,47884,1
20232,1123000270,00,471718,28303,33020,1
20232,1123000270,01,471718,28303,33020,1
20232,1123000271,00,13871856,0,138719,1
20232,1123000271,02,13871856,0,138719,1
20232,1123000281,00,7357554,26443,100019,1
20232,1123000281,02,7357554,26443,100019,1
20232,1123000292,00,630998,8771,15081,1
20232,1123000292,02,630998,8771,15081,1
20232,1123000303,00,1621444,40860,57075,1
20232,1123000303,02,1621444,40860,57075,1
20232,1123000308,00,219188,13151,15343,1
20232,1123000308,02,219188,13151,15343,1
20232,1123000311,00,1215473,87721,99876,3
20232,1123000311,01,1215473,87721,99876,3
20232,1123000313,00,2090408,111117,132021,7
20232,1123000313,01,3019618,153161,183357,5
20232,1123000313,02,1161199,69073,80685,2
20232,1123000317,00,743210,46079,53511,1
20232,1123000317,01,743210,46079,53511,1
20232,1123000320,00,18734168,0,187342,1
20232,1123000320,02,18734168,0,187342,1
20232,1123000322,00,3334140,150036,183378,1
20232,1123000322,01,3334140,150036,183378,1
20232,1123000337,00,610039,36602,42703,1
20232,1123000337,02,610039,36602,42703,1
20232,1123000339,00,1006353,60381,70445,2
20232,1123000339,01,1006353,60381,70445,2
20232,1123000340,00,2003515,23374,43409,1
20232,1123000340,02,2003515,23374,43409,1
20232,1123000343,00,944514,47226,56671,1
20232,1123000343,01,944514,47226,56671,1
20232,1123000347,00,601055,70123,76134,1
20232,1123000347,02,601055,70123,76134,1
20232,1123000351,00,1338652,73626,87012,1
20232,1123000351,01,1338652,73626,87012,1
20232,1123000354,00,549430,51276,56771,2
20232,1123000354,01,661160,75561,82173,1
20232,1123000354,02,437700,26991,31368,1
20232,1123000361,00,411118,26723,30834,1
20232,1123000361,02,411118,26723,30834,1
20232,1123000369,00,245918,22679,25138,2
20232,1123000369,01,245918,22679,25138,2
20232,1123000370,00,198220,16625,18607,1
20232,1123000370,02,198220,16625,18607,1
20232,1123000373,00,364396,65591,69235,1
20232,1123000373,02,364396,65591,69235,1
20232,1123000380,00,5308150,5824,58906,2
20232,1123000380,01,9917400,0,99174,1
20232,1123000380,02,698901,11648,18637,1
20232,1123000381,00,688708,82645,89532,1
20232,1123000381,01,688708,82645,89532,1
20232,1123000383,00,1451129,117002,131514,2
20232,1123000383,01,1451129,117002,131514,2
20232,1123000388,00,635731,63573,69930,1
20232,1123000388,01,635731,63573,69930,1
20232,1123000397,00,996323,69743,79706,1
20232,1123000397,02,996323,69743,79706,1
20232,1123000400,00,1583478,133232,149067,2
20232,1123000400,01,1583478,133232,149067,2
20232,1123000409,00,342617,20557,23983,1
20232,1123000409,02,342617,20557,23983,1
20232,1123000428,00,10150454,0,101505,1
20232,1123000428,02,10150454,0,101505,1
20232,1123000429,00,400024,60004,64004,1
20232,1123000429,01,400024,60004,64004,1
20232,1123000432,00,664928,55411,62060,1
20232,1123000432,02,664928,55411,62060,1
20232,1123000433,00,528450,48675,53960,2
20232,1123000433,01,869375,65203,73897,1
20232,1123000433,02,187525,32147,34022,1
20232,1123000434,00,430405,35867,40171,1
20232,1123000434,02,430405,35867,40171,1
20232,1123000436,00,7281003,42214,115024,5
20232,1123000436,02,7281003,42214,115024,5
20232,1123000439,00,495028,80690,85640,1
20232,1123000439,01,495028,80690,85640,1
20232,1123000447,00,0,64578,64578,1
20232,1123000447,02,0,64578,64578,1
20232,1123000453,00,869947,34798,43497,1
20232,1123000453,01,869947,34798,43497,1
20232,1123000457,00,3005599,186358,216414,2
20232,1123000457,01,2061615,175237,195853,1
20232,1123000457,02,3949582,197479,236975,1
20232,1123000458,00,1809745,120650,138747,1
20232,1123000458,01,1809745,120650,138747,1
20232,1123000460,00,369447,39396,43091,2
20232,1123000460,02,369447,39396,43091,2
20232,1123000461,00,1211813,85596,97714,3
20232,1123000461,01,1299654,118299,131295,2
20232,1123000461,02,1123972,52893,64133,1
20232,1123000462,00,470945,35321,40030,1
20232,1123000462,02,470945,35321,40030,1
20232,1123000463,00,2146623,85865,107331,1
20232,1123000463,02,2146623,85865,107331,1
20232,1123000464,00,2463309,198027,222660,2
20232,1123000464,01,2463309,198027,222660,2
20232,1123000470,00,936033,64066,73426,2
20232,1123000470,02,936033,64066,73426,2
20232,1123000473,00,853894,65068,73607,4
20232,1123000473,01,1271462,76288,89002,1
20232,1123000473,02,436326,53848,58212,3
20232,1123000474,00,2003515,123550,143585,1
20232,1123000474,01,2003515,123550,143585,1
20232,1123000478,00,0,25044,25044,1
20232,1123000478,01,0,25044,25044,1
20232,1123000486,00,473052,52659,57390,2
20232,1123000486,02,473052,52659,57390,2
20232,1123000487,00,658329,42791,49375,1
20232,1123000487,02,658329,42791,49375,1
20232,1123000492,00,563489,78888,84523,1
20232,1123000492,01,563489,78888,84523,1
20232,1123000498,00,3305800,330580,363638,1
20232,1123000498,01,3305800,330580,363638,1
20232,1123000501,00,431865,42939,47258,3
20232,1123000501,01,400703,44077,48084,1
20232,1123000501,02,463027,41801,46431,2
20232,1123000504,00,776739,62139,69906,1
20232,1123000504,01,776739,62139,69906,1
20232,1123000509,00,0,31693,31693,1
20232,1123000509,01,0,31693,31693,1
20232,1123000517,00,500879,58436,63445,2
20232,1123000517,02,500879,58436,63445,2
20232,1123000519,00,500879,36731,41740,1
20232,1123000519,02,500879,36731,41740,1
20232,1123000520,00,414477,81894,86038,4
20232,1123000520,02,414477,81894,86038,4
20232,1123000526,00,538404,53840,59224,1
20232,1123000526,01,538404,53840,59224,1
20232,1123000527,00,1001758,60105,70123,1
20232,1123000527,01,1001758,60105,70123,1
20232,1123000529,00,537310,53731,59104,1
20232,1123000529,02,537310,53731,59104,1
20232,1123000534,00,2003515,120211,140246,1
20232,1123000534,02,2003515,120211,140246,1
20232,1123000541,00,3454336,172717,207260,1
20232,1123000541,01,3454336,172717,207260,1
20232,1123000543,00,484296,152942,157785,2
20232,1123000543,02,484296,152942,157785,2
20232,1123000547,00,1238923,33628,46017,1
20232,1123000547,02,1238923,33628,46017,1
20232,1123000551,00,496085,51948,56909,3
20232,1123000551,01,595044,66116,72066,1
20232,1123000551,02,397125,37781,41752,2
20232,1123000552,00,1180583,92002,103807,3
20232,1123000552,02,1180583,92002,103807,3
20232,1123000555,00,801406,80141,88155,1
20232,1123000555,02,801406,80141,88155,1
20232,1123000558,00,399251,23955,27948,1
