STDR_YYQU_CD,SUD_CD,INCOME_SCTN_CD,MT_AVRG_INCOME_AMT,HSHLD_INCOME_TOTAMT,POPLTN_CO
20233,1129001507,05,2315646,71785012,31
20233,1129001508,06,2759830,85554735,31
20233,1129001510,05,2168840,106273153,49
20233,1129001511,05,2345238,70357149,30
20233,1129001512,06,2674044,64177058,24
20233,1129001513,02,1437647,4312941,3
20233,1129001515,06,2539048,76171452,30
20233,1129001516,05,2267841,156481015,69
20233,1129001517,08,4766502,4766502,1
20233,1129001522,06,2455367,41741237,17
20233,1129001524,03,1546992,10828947,7
20233,1129001525,01,837601,1675201,2
20233,1129001527,08,4061626,16246502,4
20233,1129001529,07,3645728,7429994417,2038
20233,1129001533,05,2374520,85482721,36
20233,1129001540,06,2958476,26626285,9
20233,1129001541,06,2900232,118909502,41
20233,1129001542,07,3025112,272260086,90
20233,1129001543,07,3247786,94185788,29
20233,1129001544,07,3645666,3645666,1
20233,1129001545,07,3250456,68259567,21
20233,1129001546,08,4329025,17316100,4
20233,1129001547,02,1277870,6389349,5
20233,1129001549,06,2882214,80701982,28
20233,1129001550,08,4837229,9674458,2
20233,1129001552,07,3411655,57998143,17
20233,1129001553,01,1170852,2341703,2
20233,1129001554,05,2318924,71886653,31
20233,1129001555,05,2157079,6471238,3
20233,1129001556,07,3099287,92978602,30
20233,1129001557,03,1568571,10979999,7
20233,1129001558,08,4114588,144010586,35
20233,1129001561,06,2696148,37746069,14
20233,1129001562,06,2584621,157661911,61
20233,1129001563,07,3586816,25107709,7
20233,1129001564,07,3362317,258898384,77
20233,1129001565,05,2226486,8905944,4
20233,1129001566,06,2841438,90926004,32
20233,1129001567,07,3206964,266177981,83
20233,1129001568,05,2332448,25656933,11
20233,1129001569,06,2943725,382684231,130
20233,1129001570,04,1844644,1844644,1
20233,1129001571,06,2933744,181892105,62
20233,1129001572,08,4021258,205084145,51
20233,1129001573,06,2943560,88306808,30
20233,1129001574,06,2638140,179393523,68
20233,1129001575,07,3210704,224749281,70
20233,1129001576,08,3898225,23389350,6
20233,1129001577,05,2428647,131146931,54
20233,1129001578,01,894426,71554109,80
20233,1129001579,07,3505730,42068761,12
20233,1129001580,07,3610383,231064515,64
20233,1129001581,07,3196386,214157831,67
20233,1129001582,06,2769583,36004579,13
20233,1129001584,06,2705504,197501822,73
20233,1129001586,06,2746974,274697426,100
20233,1129001588,06,2892450,633446487,219
20233,1129001589,05,2144505,25734054,12
20233,1129001590,06,2687904,120955693,45
20233,1129001591,06,2623538,125929837,48
20233,1129001592,05,2040769,12244612,6
20233,1129001593,10,9002910,27008730,3
20233,1129001594,07,3426745,23987212,7
20233,1129001595,05,2260223,51985138,23
20233,1129001596,08,4019636,48235636,12
20233,1129001597,04,1733116,5199349,3
20233,1129001598,07,3444365,27554923,8
20233,1129001599,06,2867554,8602662,3
20233,1129001600,04,1971455,5914365,3
20233,1129001601,06,2567115,41073839,16
20233,1129001602,07,3431397,51470958,15
20233,1129001603,01,1218452,1218452,1
20233,1129001604,07,3271804,127600368,39
20233,1129001605,06,2745750,49423497,18
20233,1129001606,07,3643571,10930712,3
20233,1129001607,06,2839269,255534232,90
20233,1129001608,02,1424272,1424272,1
20233,1129001609,06,2476482,32194271,13
20233,1129001610,06,2871984,425053613,148
20233,1129001611,06,2871941,71798513,25
20233,1129001612,06,2763002,80127056,29
20233,1129001613,05,2091293,8365170,4
20233,1129001614,05,2147523,10737615,5
20233,1129001615,04,1709566,10257398,6
20233,1129001616,07,3653589,94993309,26
20233,1129001617,07,3162794,502884171,159
20233,1129001618,06,2783196,25048761,9
20233,1129001619,06,2486953,54712971,22
20233,1129001620,06,2812776,188455971,67
20233,1129001621,06,2542382,170339566,67
20233,1129001622,06,2751098,46768667,17
20233,1129001623,05,2288916,13733498,6
20233,1129001624,07,3435831,10307492,3
20233,1129001626,05,2391548,2391548,1
20233,1129001627,03,1611796,8058978,5
20233,1129001628,08,4564943,27389658,6
20233,1129001629,06,2684353,72477521,27
20233,1129001632,04,1799217,12594519,7
20233,1129001633,01,649133,649133,1
20233,1129001634,08,4577740,9155480,2
20233,1129001635,05,2326378,25590154,11
20233,1129001636,06,2745547,32946563,12
20233,1129001637,08,3755408,1074046560,286
20233,1129001638,03,1692570,1692570,1
20233,1129001639,05,2413546,74819937,31
20233,1129001640,07,3303924,26431393,8
20233,1129001641,03,1625857,8129287,5
20233,1129001643,06,2720524,76174672,28
20233,1129001644,06,2945951,279865380,95
20233,1129001646,06,2955786,94585138,32
20233,1129001647,06,2478014,64428357,26
20233,1129001649,06,2848796,99707858,35
20233,1129001650,04,1844644,3689288,2
20233,1129001651,07,3184802,60511236,19
20233,1129001652,06,2700097,86403094,32
20233,1129001653,08,4137523,20687615,5
20233,1129001654,06,2677008,58894178,22
20233,1129001655,05,2403776,98554796,41
20233,1129001656,07,3099362,15496810,5
20233,1129001657,06,2485305,136691794,55
20233,1129001658,05,2272835,81822069,36
20233,1129001659,08,4185542,146493962,35
20233,1129001660,07,3165299,18991796,6
20233,1129001661,04,1804414,41501515,23
20233,1129001662,04,1944891,9724457,5
20233,1129001663,04,1854615,24110000,13
20233,1129001664,04,1844644,1844644,1
20233,1129001665,06,2592094,72578634,28
20233,1129001667,01,1218452,1218452,1
20233,1129001668,07,3184969,117843839,37
20233,1129001669,07,3009505,21066532,7
20233,1129001670,07,3689422,81167273,22
20233,1129001671,05,2420093,7260279,3
20233,1129001674,06,2676333,93671638,35
20233,1129001675,07,3182989,98672659,31
20233,1129001677,07,3443359,110187490,32
20233,1129001678,06,2975666,229126280,77
20233,1129001679,07,3114902,9344706,3
20233,1129001680,08,4862810,87530586,18
20233,1129001681,08,3874577,131735630,34
20233,1129001682,06,2868249,57364983,20
20233,1129001683,08,3773545,128300526,34
20233,1129001684,04,1765727,5297182,3
20233,1129001685,09,5466618,71066036,13
20233,1129001686,06,2674162,224629587,84
20233,1129001687,05,2401793,76857368,32
20233,1129001688,07,2994156,11976624,4
20233,1129001689,05,2239119,20152073,9
20233,1129001690,04,1798613,52159780,29
20233,1129001691,09,6689619,66896192,10
20233,1129001692,06,2846828,148035042,52
20233,1129001693,06,2634144,15804861,6
20233,1129001694,08,4568674,27412042,6
20233,1129001695,06,2967414,44511208,15
20233,1129001696,07,3113794,124551764,40
20233,1129001697,10,6952074,41712446,6
20233,1129001699,09,6686348,173845045,26
20233,1129001700,08,3991282,19956408,5
20233,1129001701,09,5456972,267391637,49
20233,1129001702,06,2914308,20400154,7
20233,1129001703,01,649133,649133,1
20233,1129001704,07,3226145,38713745,12
20233,1129001705,07,3045389,39590060,13
20233,1129001706,10,8046969,80469689,10
20233,1129001707,07,3692994,25850959,7
20233,1129001708,01,1026068,1026068,1
20233,1129001709,07,3065920,58252476,19
20233,1129001710,07,3312802,132512072,40
20233,1129001712,09,6383033,861709466,135
20233,1129001713,09,6417481,89844738,14
20233,1129001714,07,3072095,18432570,6
20233,1129001715,05,2318263,20864363,9
20233,1129001716,05,2278158,4556315,2
20233,1129001718,08,4147843,12443530,3
20233,1129001719,09,6075836,24303344,4
20233,1129001720,09,5334337,186701795,35
20233,1129001721,09,5137037,35959256,7
20233,1129001722,08,4551430,364114361,80
20233,1129001723,08,4272583,200811421,47
20233,1129001724,09,6894592,82735108,12
20233,1129001725,09,6870836,13741672,2
20233,1129001728,09,5692797,17078390,3
20233,1129001729,10,7972051,31888204,4
20233,1129001731,09,6027146,30135728,5
20233,1129001732,10,9341440,37365758,4
20233,1129001733,10,6947910,97270743,14
20233,1129001734,10,7246765,115948236,16
20233,1129001735,10,9935034,49675170,5
20233,1129001736,10,7173251,164984764,23
20233,1129001737,09,6123437,18370310,3
20233,1129001738,09,6026640,361598420,60
20233,1129001739,10,12049102,12049102,1
20233,1129001740,10,10369182,72584272,7
20233,1129001741,10,8468536,93153900,11
20233,1129001742,09,6915550,359608574,52
20233,1129001743,08,3784678,68124209,18
20233,1129001744,08,4103517,20517585,5
20233,1129001745,10,8145890,32583560,4
20233,1129001746,10,12049102,12049102,1
20233,1129001747,09,6043285,151082134,25
20233,1129001748,09,6198229,30991146,5
20233,1129001749,10,8507492,25522476,3
20233,1129001750,10,9849628,59097770,6
20233,1129001752,10,8913965,151537398,17
20233,1129001753,04,1844644,1844644,1
20233,1129001754,07,3017684,15088421,5
20233,1129001755,10,8566709,111367212,13
20233,1129001756,09,5106401,20425604,4
20233,1129001757,09,6173907,407477860,66
20233,1129001758,09,6621331,33106656,5
20233,1129001759,10,8443166,33772662,4
20233,1129001761,08,4610248,9220496,2
20233,1129001762,05,2336047,7008142,3
20233,1129001763,06,2689071,8067213,3
20233,1129001765,05,2125366,40381950,19
20233,1129001766,05,2085340,12512042,6
20233,1129001767,08,4571201,68568017,15
20233,1129001769,06,2592007,129600337,50
20233,1129001770,05,2157430,10787150,5
20233,1129001771,06,2805799,103814580,37
20233,1129001772,05,2268967,83951794,37
20233,1129001775,07,3130324,40694208,13
20233,1129001777,08,4163393,653652650,157
20233,1129001780,06,2521029,327733763,130
20233,1129001781,05,2098887,465952855,222
20233,1129001782,06,2856978,82852351,29
20233,1129001785,05,2429701,77750426,32
20233,1129001787,06,2703471,21627770,8
20233,1129001790,05,2399201,11996006,5
20233,1129001791,08,4086347,77640585,19
20233,1129001792,06,2584078,165381019,64
20233,1129001793,08,3958899,43547893,11
20233,1129001794,04,1708018,10248110,6
20233,1129001795,05,2057330,32917274,16
20233,1129001796,05,2160592,95066062,44
20233,1129001797,05,2376104,14256625,6
20233,1129001798,06,2737397,41060957,15
20233,1129001799,03,1571587,6286346,4
20233,1129001800,03,1602322,4806965,3
20233,1129001802,07,3299551,13198204,4
20233,1129001803,07,3094023,49504364,16
20233,1129001804,06,2839524,139136681,49
20233,1129001805,06,2445558,254337982,104
20233,1129001806,05,2410182,257889438,107
20233,1129001807,06,2875009,14375046,5
20233,1129001808,02,1311269,1311269,1
20233,1129001809,09,5146099,66899287,13
20233,1129001810,08,4856130,9712260,2
20233,1129001811,04,1769018,24766252,14
20233,1129001813,05,2256080,22560804,10
20233,1129001814,04,1958009,60698294,31
20233,1129001815,06,2546618,40745881,16
20233,1129001816,04,1961011,5883033,3
20233,1129001817,05,2369071,11845355,5
20233,1129001818,05,2104869,8419474,4
20233,1129001819,06,2719923,43518760,16
20233,1129001820,07,3385978,33859781,10
20233,1129001821,06,2493943,149636585,60
20233,1129001822,03,1690056,8450278,5
20233,1129001823,06,2536242,175000705,69
20233,1129001824,05,2398019,83930649,35
20233,1129001826,05,2250062,20250556,9
20233,1129001827,04,2014219,8056874,4
20233,1129001828,06,2527893,40446283,16
20233,1129001829,04,2020842,10104210,5
20233,1129001830,06,2876437,31640805,11
20233,1129001831,07,3474825,24323776,7
20233,1129001832,05,2184427,2184427,1
20233,1129001834,01,1173282,3519845,3
20233,1129001835,08,4446344,48909783,11
20233,1129001836,05,2308104,30005354,13
20233,1129001837,06,2924475,52640556,18
20233,1129001839,06,2940097,20580681,7
20233,1129001840,07,3132693,15663467,5
20233,1129001841,06,2524627,90886560,36
20233,1129001842,06,2793607,78220990,28
20233,1129001843,06,2666851,37335912,14
20233,1129001846,07,3100972,105433062,34
20233,1129001847,05,2070867,22779534,11
20233,1129001851,04,1844644,1844644,1
20233,1129001852,05,2316753,37068047,16
20233,1129001853,05,2251534,103570584,46
20233,1129001854,07,3352536,36877892,11
20233,1129001855,06,2533323,65866406,26
20233,1129001856,07,3328472,76554854,23
20233,1129001857,07,3134803,25078420,8
20233,1129001859,06,2812842,14064210,5
20233,1129001861,06,2854815,31402969,11
20233,1129001862,07,3523839,14095356,4
20233,1129001863,07,3346524,63583962,19
20233,1129001864,06,2976453,125011017,42
20233,1129001865,07,3012629,126530428,42
20233,1129001866,04,1856630,24136192,13
20233,1129001868,06,2733251,38265510,14
20233,1129001869,08,4489802,22449010,5
20233,1129001871,06,2857595,177170859,62
20233,1129001872,06,2822068,101594455,36
20233,1129001873,06,2871505,37329567,13
20233,1129001874,06,2875316,80508852,28
20233,1129001875,06,2545738,7637214,3
20233,1129001876,07,3020402,42285633,14
20233,1129001877,04,2018040,48432970,24
20233,1129001878,05,2242454,51576438,23
20233,1129001879,05,2427792,31561299,13
20233,1129001880,05,2070278,6210835,3
20233,1129001881,05,2120744,44535633,21
20233,1129001882,07,3211441,80286035,25
20233,1129001883,06,2888906,26000154,9
20233,1129001884,06,2783724,55674486,20
20233,1129001885,06,2775720,144337457,52
20233,1129001887,08,3779622,109609035,29
20233,1129001888,06,2679420,40191297,15
20233,1129001889,06,2468098,22212879,9
20233,1129001890,07,3523762,28190092,8
20233,1129001891,03,1560520,7802600,5
20233,1129001892,06,2888825,98220056,34
20233,1129001893,07,2988413,68733494,23
20233,1129001894,06,2647434,142961453,54
20233,1129001895,06,2523936,78242010,31
20233,1129001896,06,2800948,30810432,11
20233,1129001897,07,3480450,135737551,39
20233,1129001899,06,2776943,11107771,4
20233,1129001900,05,2183081,41478543,19
20233,1129001901,09,5299002,21196006,4
20233,1129001902,07,3094661,27851950,9
20233,1129001904,08,3859165,84901638,22
20233,1129001905,07,3326804,29941238,9
20233,1129001906,06,2445099,100249067,41
20233,1129001907,08,4139854,28978978,7
20233,1129001908,06,2849996,25649968,9
20233,1129001910,05,2189960,61318882,28
20233,1129001911,05,2173693,86947702,40
20233,1129001912,05,2143994,15007956,7
20233,1129001913,05,2146285,17170277,8
20233,1129001915,05,2175574,43511483,20
20233,1129001916,06,2485614,77054022,31
20233,1129001917,05,2096223,4192446,2
20233,1129001918,05,2026378,22290154,11
20233,1129001919,05,2268251,22682506,10
20233,1129001920,06,2562904,66635510,26
20233,1129001921,06,2619628,44533684,17
20233,1129001923,08,4460576,1592425648,357
20233,1129001924,04,1827950,25591298,14
20233,1129001925,07,3107771,68370958,22
20233,1129001926,05,2258529,27102351,12
20233,1129001930,06,2919489,58389781,20
20233,1129001934,06,2530026,96140985,38
20233,1129001935,05,2412773,57906558,24
20233,1129001940,07,3453649,214126245,62
20233,1129001941,05,2259922,38418668,17
20233,1129001942,08,4834743,24173714,5
20233,1129001945,01,1218452,1218452,1
20233,1129001946,06,2913540,8740619,3
20233,1129001947,03,1692570,1692570,1
20233,1129001948,03,1636953,11458668,7
20233,1129001949,02,1311269,1311269,1
20233,1129001950,09,5144747,15434242,3
20233,1129001951,08,4137430,4137430,1
20233,1129001953,05,2424206,276359496,114
20233,1129001954,05,2318955,102034022,44
20233,1129001959,07,3154332,44160650,14
20233,1129001962,07,3137637,9412910,3
20233,1129001963,05,2323100,132416680,57
20233,1129001964,07,3142147,1618205820,515
20233,1129001966,01,1218452,1218452,1
20233,1129001967,06,2600186,5200372,2
20233,1129001968,05,2023743,42498603,21
20233,1129001970,06,2864711,223447455,78
20233,1129001973,04,2015164,40303278,20
20233,1129001974,06,2574946,33474303,13
20233,1129001975,04,1820292,52788478,29
20233,1129001977,06,2627495,28902446,11
20233,1129001978,06,2588131,152699745,59
20233,1129001980,07,3196864,31968637,10
20233,1129001981,06,2525279,10101114,4
20233,1129001983,06,2472234,74167026,30
20233,1129001984,06,2679988,147399314,55
20233,1129001985,05,2321462,69643869,30
20233,1129001988,06,2505607,245549499,98
20233,1129001989,05,2234639,42458142,19
20233,1129001991,04,1747848,3495696,2
20233,1129001992,05,2206275,44125508,20
20233,1129001997,07,3306401,456283397,138
20233,1129001998,05,2047086,18423776,9
20233,1129002000,02,1365814,6829071,5
20233,1129002002,05,2437817,48756346,20
20233,1129002003,06,2688727,161323621,60
20233,1129002004,06,2751257,35766347,13
20233,1129002006,05,2193246,13159473,6
20233,1129002008,06,2490481,139466957,56
20233,1129002009,05,2367697,11838483,5
20233,1129002010,04,1928313,11569876,6
20233,1129002012,04,1939655,13577585,7
20233,1129002014,06,2937898,47006375,16
20233,1129002016,05,2035692,28499689,14
20233,1129002018,06,2698944,26989442,10
20233,1129002021,03,1692570,1692570,1
20233,1129002022,06,2733366,114801388,42
20233,1129002023,05,2391062,83687181,35
20233,1129002025,08,3875905,42634954,11
20233,1129002026,05,2067248,16537986,8
20233,1129002027,01,1218452,2436904,2
20233,1129002028,05,2209076,26508915,12
20233,1129002029,02,1426413,19969781,14
20233,1129002031,09,6472922,32364612,5
20233,1129002032,02,1424272,1424272,1
20233,1129002033,04,1885210,26392940,14
20233,1129002039,03,1614073,14526656,9
20233,1129002042,05,2120629,6361888,3
20233,1129002043,08,4274978,21374891,5
20233,1129002046,05,2421647,179201879,74
20233,1129002047,03,1618786,16187863,10
20233,1129002048,05,2053858,20538576,10
20233,1129002049,07,3660877,8002676531,2186
20233,1129002053,06,2583616,51672321,20
20233,1129002054,09,5610733,16832198,3
20233,1129002056,04,2008884,32142136,16
20233,1129002058,06,2677203,8031609,3
20233,1129002059,05,2385261,38164178,16
20233,1129002060,05,2408515,45761794,19
20233,1129002061,06,2706584,40598761,15
20233,1129002062,04,1844644,1844644,1
20233,1129002063,06,2594308,18160154,7
20233,1129002064,05,2035917,18323249,9
20233,1129002065,06,2588734,64718357,25
20233,1129002066,05,2083574,33337181,16
20233,1129002067,05,2199798,46195756,21
20233,1129002068,07,3129938,15649690,5
20233,1129002069,06,2616950,5233900,2
20233,1129002070,03,1577957,3155913,2
20233,1129002072,05,2109111,21091114,10
20233,1129002074,07,3129418,31294179,10
20233,1129002077,02,1419972,14199721,10
20233,1129002079,02,1410786,7053932,5
20233,1129002080,03,1633543,32670865,20
20233,1129002081,04,1928549,40499531,21
20233,1129002082,04,1863907,42869872,23
20233,1129002083,03,1692641,38930742,23
20233,1129002085,06,2491411,17439876,7
20233,1129002086,06,2442188,109898447,45
20233,1129002089,06,2560330,7680990,3
20233,1129002090,03,1450956,13058607,9
20233,1129002091,04,1988211,47717056,24
20233,1129002092,01,649133,649133,1
20233,1129002093,03,1574719,28344950,18
20233,1129002094,03,1553268,10872879,7
20233,1129002095,06,2765851,110634022,40
20233,1129002098,03,1455511,2911022,2
20233,1129002099,04,1985573,9927863,5
20233,1129002102,03,1702970,34059408,20
20233,1129002103,07,3097781,18586688,6
20233,1129002104,04,1715406,13723251,8
20233,1129002105,05,2280424,52449751,23
20233,1129002106,06,2600913,20807307,8
20233,1129002107,05,2183111,48028450,22
20233,1129002109,03,1623988,17863867,11
20233,1129002110,04,2008088,24097056,12
20233,1129002111,03,1622921,9737523,6
20233,1129002115,06,2477817,9911269,4
20233,1129002116,04,1928421,15427367,8
20233,1129002117,09,6763932,6763932,1
20233,1129002118,05,2351663,16461640,7
20233,1129002121,08,3926042,3235058844,824
20233,1129002122,05,2376180,35642694,15
20233,1129002124,06,2535243,27887677,11
20233,1129002126,07,3720325,5818588187,1564
20233,1129002128,06,2884364,86530927,30
20233,1129002137,05,2332262,32651673,14
20233,1129002138,06,2855251,14276254,5
20233,1129002145,05,2123300,78562097,37
20233,1129002150,05,2255129,241298784,107
20233,1129002154,04,1883868,26374146,14
20233,1129002156,06,2582841,10331362,4
20233,1129002163,04,1842023,5526068,3
20233,1129002167,01,649133,1298266,2
20233,1129002168,07,3640836,924772353,254
20233,1129002171,05,2115597,139629401,66
20233,1129002181,10,12049102,12049102,1
20233,1129002182,08,4623577,3241127269,701
20233,1129002184,05,2219356,44387119,20
20233,1129002185,06,2488259,74647768,30
20233,1129002186,05,2041142,34699408,17
20233,1129002188,05,2290080,57252010,25
20233,1129002189,05,2071129,22782414,11
20233,1129002190,05,2274082,86415107,38
20233,1129002191,05,2428256,36423838,15
20233,1129002192,06,2869568,77478326,27
20233,1129002193,06,2476622,27242847,11
20233,1129002194,05,2083132,54161423,26
20233,1129002195,09,5008477,901525903,180
20233,1129002196,05,2325732,62794767,27
20233,1129002197,06,2717346,46194890,17
20233,1129002198,05,2313312,148051977,64
20233,1129002199,06,2611092,148832255,57
20233,1129002200,05,2351076,49372599,21
20233,1129002201,04,1875490,56264705,30
20233,1129002203,05,2383555,104876401,44
20233,1129002204,05,2411512,258031816,107
20233,1129002205,06,2485963,89494672,36
20233,1129002206,04,1771780,3543560,2
20233,1129002207,07,3184996,401309442,126
20233,1129002208,05,2033958,97629993,48
20233,1129002209,03,1447425,8684551,6
20233,1129002210,05,2042059,4084118,2
20233,1129002212,06,2445231,158939995,65
20233,1129002213,04,1985834,168795904,85
20233,1129002214,07,3266385,111057086,34
20233,1129002215,04,1827492,49342287,27
20233,1129002216,04,1876765,18767645,10
20233,1129002218,06,2513683,155848352,62
20233,1129002219,04,1939438,64001449,33
20233,1129002220,03,1666765,6667058,4
20233,1129002221,04,1991041,145346003,73
20233,1129002222,04,1864962,31704361,17
20233,1129002223,06,2814166,39398326,14
20233,1129002224,06,2772236,52672475,19
20233,1129002225,02,1418921,9932444,7
20233,1129002226,04,1862025,18620245,10
20233,1129002228,05,2340035,16380247,7
20233,1129002229,08,4540103,281486411,62
20233,1129002231,05,2142687,66423310,31
20233,1129002232,05,2258255,51939874,23
20233,1129002233,05,2227272,75727243,34
20233,1129002234,05,2177678,8710712,4
20233,1129002235,05,2193932,15357523,7
20233,1129002236,05,2270521,181641692,80
20233,1129002237,05,2113613,69749220,33
20233,1129002238,05,2333679,119017642,51
20233,1129002239,05,2143961,47167149,22
20233,1129002240,02,1311269,1311269,1
20233,1129002241,07,3004482,27040339,9
20233,1129002242,05,2392557,11962787,5
20233,1129002244,06,2940007,117600275,40
20233,1129002245,05,2251150,56278759,25
20233,1129002246,04,1988858,17899720,9
20233,1129002247,04,1923233,40387894,21
20233,1129002248,04,1790433,10742599,6
20233,1129002249,05,2058434,263479517,128
20233,1129002250,01,1218452,1218452,1
20233,1129002251,04,1921447,21135913,11
20233,1129002252,04,1821396,36427924,20
20233,1129002253,04,1951109,52679934,27
20233,1129002254,07,3082828,465507019,151
20233,1129002255,05,2276701,25043714,11
20233,1129002256,04,1801963,27029442,15
20233,1129002257,04,1819982,61879378,34
20233,1129002258,05,2206453,30890340,14
20233,1129002259,08,3796336,41759691,11
20233,1129002262,05,2303692,43770154,19
20233,1129002263,08,3931075,43241826,11
20233,1129002264,06,2790371,119985939,43
20233,1129002265,04,2020736,18186624,9
20233,1129002266,05,2435336,26788700,11
20233,1129002267,05,2282916,89033740,39
20233,1129002268,05,2033984,178990579,88
20233,1129002269,05,2191053,13146317,6
20233,1129002270,05,2092937,29301113,14
20233,1129002273,04,1947090,3894179,2
20233,1129002274,09,5830640,52475757,9
20233,1129002275,05,2028431,66938232,33
20233,1129002276,06,2668272,40024086,15
20233,1129002277,05,2354839,77709688,33
20233,1129002278,04,1724232,17242321,10
20233,1129002279,07,3729251,3121383279,837
20233,1129002281,05,2218466,35495449,16
20233,1129002282,05,2129415,57494208,27
20233,1129002283,06,2604224,23438017,9
20233,1129002287,05,2314279,20828514,9
20233,1129002289,05,2194569,204094882,93
20233,1129002290,04,1768607,3537214,2
20233,1129002291,05,2295497,36727955,16
20233,1129002292,07,3245046,3245046,1
20233,1129002293,05,2057032,43197675,21
20233,1129002294,05,2308479,39244147,17
20233,1129002297,07,3020434,9061301,3
20233,1129002299,05,2354440,28253282,12
20233,1129002300,06,2492532,22432785,9
20233,1129002301,03,1628858,16288577,10
20233,1129002302,03,1503524,9021145,6
20233,1129002307,05,2401915,232985779,97
20233,1129002308,05,2385823,26244055,11
20233,1129002309,05,2394491,33522878,14
20233,1129002311,04,1890929,7563715,4
20233,1129002312,05,2164788,12988730,6
20233,1129002313,07,3409752,30687771,9
20233,1129002317,08,4308855,21544273,5
20233,1129002318,07,3362115,4360663777,1297
20233,1129002319,06,2547847,160514360,63
20233,1129002320,06,2943700,17662198,6
20233,1129002321,04,1891247,13238730,7
20233,1129002322,05,2344414,107843030,46
20233,1129002323,05,2227895,28962631,13
20233,1129002324,04,1819642,40032134,22
20233,1129002325,04,1808320,21699842,12
20233,1129002326,07,3467280,52009195,15
20233,1129002327,06,2688197,32258358,12
20233,1129002328,03,1650062,3300123,2
20233,1129002330,05,2123055,50953312,24
20233,1129002331,04,1975401,39508016,20
20233,1129002332,05,2273080,36369284,16
20233,1129002333,04,1918041,61377304,32
20233,1129002334,06,2733565,38269906,14
20233,1129002335,04,2016752,137139129,68
20233,1129002337,05,2139325,117662875,55
20233,1129002338,05,2148873,32233094,15
20233,1129002339,06,2450051,63701330,26
20233,1129002340,06,2799372,61586191,22
20233,1129002341,05,2287651,38890059,17
20233,1129002342,04,1898283,36067368,19
20233,1129002343,03,1676628,16766283,10
20233,1129002344,04,1780756,48080400,27
20233,1129002345,04,1913380,70795077,37
20233,1129002346,07,3209995,19259968,6
20233,1129002347,06,2631761,86848109,33
20233,1129002348,05,2268779,56719469,25
20233,1129002349,05,2064093,41281856,20
20233,1129002350,04,1873443,69317396,37
20233,1129002351,04,1847487,46187179,25
20233,1129002352,04,1775480,23081236,13
20233,1129002353,06,2875068,28750682,10
20233,1129002354,05,2203815,74929714,34
20233,1129002355,05,2299153,160940675,70
20233,1129002356,05,2304317,46086345,20
20233,1129002357,05,2173746,56517396,26
20233,1129002358,05,2198021,59346560,27
20233,1129002359,06,2769189,41537831,15
20233,1129002360,05,2183489,56770710,26
20233,1129002361,04,1807323,27109843,15
20233,1129002362,05,2061374,39166097,19
20233,1129002363,05,2360431,25964736,11
20233,1129002364,05,2241656,60524703,27
20233,1129002365,04,1815817,30868881,17
20233,1129002366,04,1906875,30509998,16
20233,1129002367,04,1784781,12493467,7
20233,1129002368,05,2421574,147715999,61
20233,1129002369,05,2234531,105022964,47
20233,1129002370,05,2368006,40256098,17
20233,1129002371,05,2258263,58714828,26
20233,1129002372,05,2160232,51845571,24
20233,1129002373,06,2922458,64294082,22
20233,1129002374,04,1871672,29946748,16
20233,1129002375,04,2006213,72223650,36
20233,1129002376,05,2286327,38867552,17
20233,1129002377,04,1913709,40187893,21
20233,1129002378,04,2004609,66152100,33
20233,1129002379,05,2160845,121007332,56
20233,1129002380,05,2367172,35507583,15
20233,1129002381,05,2033961,32543373,16
20233,1129002382,05,2093582,48152382,23
20233,1129002383,04,2007494,32119905,16
20233,1129002384,05,2337824,32729535,14
20233,1129002385,03,1660677,23249472,14
20233,1129002386,05,2265192,174419778,77
20233,1129002387,06,2462834,64033684,26
20233,1129002388,07,3005610,42078543,14
20233,1129002389,05,2332093,41977676,18
20233,1129002390,04,1785350,26780245,15
20233,1129002391,04,1809862,43436684,24
20233,1129002392,04,1922129,24987678,13
20233,1129002393,05,2260148,31642074,14
20233,1129002394,05,2319419,48707800,21
20233,1129002395,05,2063964,53663061,26
20233,1129002396,05,2086330,54244578,26
20233,1129002397,04,2016027,50400681,25
20233,1129002398,05,2227923,80205228,36
20233,1129002399,05,2203562,63903306,29
20233,1129002400,05,2213283,53118789,24
20233,1129002401,05,2108418,21084179,10
20233,1129002402,05,2172407,62999814,29
20233,1129002403,03,1490054,34271236,23
20233,1129002404,04,1718643,54996561,32
20233,1129002405,05,2262257,49769656,22
20233,1129002406,04,1869077,18690774,10
20233,1129002407,04,1983091,75357459,38
20233,1129002408,06,2666724,61334642,23
20233,1129002409,07,3366348,74059655,22
20233,1129002410,04,1882696,20709659,11
20233,1129002411,05,2371459,49800647,21
20233,1129002412,04,1727810,27644952,16
20233,1129002413,04,1817814,18178142,10
20233,1129002414,06,2684564,18791950,7
20233,1129002415,05,2069869,28978170,14
20233,1129002416,04,1757819,40429843,23
20233,1129002417,04,1915396,26815540,14
20233,1129002418,03,1622459,29204269,18
20233,1129002419,04,1896077,26545077,14
20233,1129002420,04,1883791,16954116,9
20233,1129002421,05,2378406,42811301,18
20233,1129002422,05,2106736,50561668,24
20233,1129002423,03,1555973,18671671,12
20233,1129002425,06,2506291,70176159,28
20233,1129002426,07,3139271,28253436,9
20233,1129002427,06,2616751,41868018,16
20233,1129002428,05,2061796,57730274,28
20233,1129002429,04,1946453,66179406,34
