STDR_YM_CD,SUD_CD,APT_HSMP_CO,AE_66_SQMT_BELO_HSHLD_CO,AE_66_SQMT_HSHLD_CO,AE_99_SQMT_HSHLD_CO,AE_132_SQMT_HSHLD_CO,AE_165_SQMT_HSHLD_CO,PC_1_HDMIL_BELO_HSHLD_CO,PC_1_HDMIL_HSHLD_CO,PC_2_HDMIL_HSHLD_CO,PC_3_HDMIL_HSHLD_CO,PC_4_HDMIL_HSHLD_CO,PC_5_HDMIL_HSHLD_CO,PC_6_HDMIL_ABOVE_HSHLD_CO,AVRG_AE,AVRG_MKTC
202112,1129001507,3,22,0,0,0,0,0,20,2,0,0,0,0,141.3,461166666.666666666666666666666666666667
202112,1129001509,1,0,12,0,0,0,0,0,0,0,4,8,0,85,528666666.666666666666666666666666666667
202112,1129001510,3,31,0,0,0,0,7,14,10,0,0,0,0,125.323232323232323232323232323232323233,425943434.343434343434343434343434343434
202112,1129001511,2,4,3,1,0,0,0,6,2,0,0,0,0,133.333333333333333333333333333333333333,343800000
202112,1129001515,3,24,0,0,0,0,0,24,0,0,0,0,0,164,384750000
202112,1129001516,4,13,17,0,0,0,3,27,0,0,0,0,0,251.35,553302500
202112,1129001518,1,12,0,0,0,0,0,0,0,4,8,0,0,60,434666666.666666666666666666666666666667
202112,1129001519,1,0,12,0,0,0,0,0,0,0,4,8,0,85,528666666.666666666666666666666666666667
202112,1129001521,1,12,0,0,0,0,0,0,0,8,4,0,0,57.5,406333333.333333333333333333333333333333
202112,1129001527,1,0,4,0,0,0,0,0,4,0,0,0,0,80,238500000
202112,1129001528,1,12,0,0,0,0,0,0,0,8,4,0,0,57.5,406333333.333333333333333333333333333333
202112,1129001529,1,12,0,0,0,0,0,0,0,4,8,0,0,60,434666666.666666666666666666666666666667
202112,1129001530,1,0,12,0,0,0,0,0,0,0,4,8,0,85,528666666.666666666666666666666666666667
202112,1129001531,1,12,0,0,0,0,0,0,0,8,4,0,0,57.5,406333333.333333333333333333333333333333
202112,1129001533,3,13,5,0,0,0,0,11,7,0,0,0,0,165.25,577500000
202112,1129001541,1,8,0,0,0,0,2,6,0,0,0,0,0,51,111550000
202112,1129001542,4,39,1,0,0,0,14,23,3,0,0,0,0,119.786616161616161616161616161616161616,522349494.949494949494949494949494949495
202112,1129001543,1,6,0,1,0,0,2,4,1,0,0,0,0,59.28571428571428571428571428571428571429,119842857.142857142857142857142857142857
202112,1129001552,1,12,0,0,0,0,3,9,0,0,0,0,0,41.33333333333333333333333333333333333333,112375000
202112,1129001556,1,4,4,0,0,0,2,2,4,0,0,0,0,59.875,172775000
202112,1129001558,1,1,8,3,0,0,0,0,7,3,2,0,0,80,316083333.333333333333333333333333333333
202112,1129001562,2,22,0,1,0,0,5,15,2,1,0,0,0,61.22727272727272727272727272727272727273,278765151.515151515151515151515151515151
202112,1129001564,10,79,6,2,0,0,16,45,7,19,0,0,0,522.2,1931096060.60606060606060606060606060606
202112,1129001566,1,20,0,1,0,0,15,5,1,0,0,0,0,129.233333333333333333333333333333333333,336038333.333333333333333333333333333333
202112,1129001567,4,12,8,1,8,4,6,6,8,7,4,2,0,441.297619047619047619047619047619047619,1203863095.238095238095238095238095238096
202112,1129001569,19,86,61,1,0,0,14,72,61,1,0,0,0,1197.950937950937950937950937950937950938,3532972510.82251082251082251082251082251
202112,1129001571,3,12,7,0,1,0,2,14,3,1,0,0,0,200.857142857142857142857142857142857143,528650000
202112,1129001572,2,0,1,2,0,13,0,0,1,2,0,12,1,308.416666666666666666666666666666666667,905416666.666666666666666666666666666667
202112,1129001573,1,11,0,0,0,0,0,8,0,3,0,0,0,35.45454545454545454545454545454545454545,214272727.272727272727272727272727272727
202112,1129001574,4,9,16,3,6,0,4,19,11,0,0,0,0,338.238636363636363636363636363636363636,707523051.948051948051948051948051948052
202112,1129001577,1,8,0,1,0,0,7,1,1,0,0,0,0,42.33333333333333333333333333333333333333,110566666.666666666666666666666666666667
202112,1129001580,2,0,20,0,0,0,0,7,1,8,4,0,0,166.416666666666666666666666666666666667,582250000
202112,1129001581,1,9,0,0,0,0,9,0,0,0,0,0,0,15.66666666666666666666666666666666666667,70633333.33333333333333333333333333333333
202112,1129001582,1,2,0,0,0,0,0,1,1,0,0,0,0,53.5,194000000
202112,1129001584,7,25,35,2,0,0,1,41,18,2,0,0,0,471.275,1302798333.333333333333333333333333333333
202112,1129001586,5,20,42,1,0,0,0,60,3,0,0,0,0,399.045454545454545454545454545454545455,989780303.030303030303030303030303030303
202112,1129001588,16,102,32,20,1,9,7,34,50,41,24,6,2,1348.180158730158730158730158730158730159,5242778968.253968253968253968253968253968
202112,1129001589,2,14,0,1,0,0,1,13,1,0,0,0,0,116.517857142857142857142857142857142857,287303571.428571428571428571428571428571
202112,1129001590,4,17,2,1,1,0,0,19,2,0,0,0,0,264.909090909090909090909090909090909091,667227272.727272727272727272727272727273
202112,1129001591,3,17,6,0,0,0,1,21,1,0,0,0,0,187.388888888888888888888888888888888889,466616666.666666666666666666666666666666
202112,1129001593,1,9,7,16,4,0,0,0,0,9,16,11,0,293,1398333333.333333333333333333333333333334
202112,1129001595,1,8,0,0,0,0,0,8,0,0,0,0,0,58.125,137875000
202112,1129001602,2,9,8,0,0,0,0,9,8,0,0,0,0,125.316666666666666666666666666666666667,387583333.333333333333333333333333333333
202112,1129001605,2,12,0,0,0,0,0,12,0,0,0,0,0,104.5,250250000
202112,1129001607,4,15,17,9,0,0,11,5,13,0,12,0,0,268.216666666666666666666666666666666666,922251428.571428571428571428571428571429
202112,1129001610,9,75,19,1,0,0,9,42,23,21,0,0,0,637.486904761904761904761904761904761905,2322857683.982683982683982683982683982683
202112,1129001611,2,0,0,0,19,1,0,0,0,0,6,11,3,307,1100727272.727272727272727272727272727273
202112,1129001612,3,13,2,0,0,0,9,4,2,0,0,0,0,126.4,353300000
202112,1129001616,1,2,1,0,0,0,0,2,1,0,0,0,0,72.66666666666666666666666666666666666667,151333333.333333333333333333333333333333
202112,1129001617,25,111,67,1,0,0,6,69,74,30,0,0,0,1537.714538239538239538239538239538239539,5611166666.666666666666666666666666666667
202112,1129001619,2,15,0,0,0,0,2,13,0,0,0,0,0,104.75,226100000
202112,1129001620,5,29,11,0,0,0,4,26,10,0,0,0,0,328.652777777777777777777777777777777778,790418333.333333333333333333333333333334
202112,1129001621,11,62,22,0,0,0,3,62,19,0,0,0,0,675.259920634920634920634920634920634921,2131272420.634920634920634920634920634921
202112,1129001622,3,13,6,0,0,0,1,8,10,0,0,0,0,177.083333333333333333333333333333333333,515550000
202112,1129001629,3,9,4,0,0,0,5,3,5,0,0,0,0,155,452505000
202112,1129001632,2,7,9,0,0,0,5,2,9,0,0,0,0,109.666666666666666666666666666666666667,326257142.857142857142857142857142857143
202112,1129001635,2,8,1,0,0,0,3,6,0,0,0,0,0,98.57142857142857142857142857142857142857,234742857.142857142857142857142857142857
202112,1129001639,2,5,0,0,0,0,2,3,0,0,0,0,0,93.16666666666666666666666666666666666667,235316666.666666666666666666666666666667
202112,1129001640,1,6,0,0,0,0,0,6,0,0,0,0,0,55,138000000
202112,1129001644,2,7,8,0,0,0,3,12,0,0,0,0,0,119.888888888888888888888888888888888889,283444444.444444444444444444444444444444
202112,1129001646,1,0,8,0,0,0,0,6,2,0,0,0,0,72.5,184625000
202112,1129001647,2,11,2,0,0,0,1,5,7,0,0,0,0,101.527777777777777777777777777777777778,367394444.444444444444444444444444444444
202112,1129001649,4,30,2,0,0,0,11,20,1,0,0,0,0,187.761904761904761904761904761904761905,469696825.396825396825396825396825396825
202112,1129001652,3,9,3,3,0,0,0,11,1,3,0,0,0,250.333333333333333333333333333333333333,721000000
202112,1129001654,4,30,0,0,0,0,6,21,3,0,0,0,0,139.948051948051948051948051948051948052,608389610.389610389610389610389610389611
202112,1129001655,3,12,8,6,0,0,1,12,7,6,0,0,0,229.130952380952380952380952380952380953,698272619.047619047619047619047619047619
202112,1129001657,5,1,47,0,0,0,0,1,37,10,0,0,0,398.166666666666666666666666666666666667,1403416666.666666666666666666666666666667
202112,1129001658,3,16,4,0,0,0,0,18,2,0,0,0,0,199.472222222222222222222222222222222222,507986111.111111111111111111111111111111
202112,1129001659,1,0,0,6,6,0,0,0,0,0,4,8,0,135.5,510500000
202112,1129001661,1,0,8,0,0,0,0,1,7,0,0,0,0,74,201250000
202112,1129001662,1,6,0,0,0,0,0,6,0,0,0,0,0,55,122500000
202112,1129001663,3,9,0,0,0,0,0,9,0,0,0,0,0,150,473666666.666666666666666666666666666666
202112,1129001665,2,15,4,0,0,0,0,13,6,0,0,0,0,117.678571428571428571428571428571428571,358404761.904761904761904761904761904762
202112,1129001668,2,12,8,0,0,0,0,5,15,0,0,0,0,126.583333333333333333333333333333333333,451625000
202112,1129001675,3,9,4,0,0,0,0,8,5,0,0,0,0,189.714285714285714285714285714285714285,609857142.857142857142857142857142857143
202112,1129001677,1,0,11,0,0,1,0,3,8,0,1,0,0,91.83333333333333333333333333333333333333,248083333.333333333333333333333333333333
202112,1129001678,3,2,20,1,12,0,0,11,11,1,4,8,0,379.816666666666666666666666666666666667,1076433333.333333333333333333333333333333
202112,1129001681,5,14,22,0,0,0,0,9,27,0,0,0,0,334.208333333333333333333333333333333333,1157392857.142857142857142857142857142857
202112,1129001682,2,7,12,0,0,0,0,7,12,0,0,0,0,132.880952380952380952380952380952380952,444428571.428571428571428571428571428571
202112,1129001683,1,0,6,6,0,0,0,0,4,4,4,0,0,95,349166666.666666666666666666666666666667
202112,1129001686,4,9,13,1,4,3,0,0,22,1,0,1,6,361.767857142857142857142857142857142858,1367232142.857142857142857142857142857142
202112,1129001687,3,20,3,1,0,0,0,20,4,0,0,0,0,147.198412698412698412698412698412698413,482892857.142857142857142857142857142857
202112,1129001689,1,6,0,0,0,0,0,6,0,0,0,0,0,44.5,156500000
202112,1129001690,1,1,0,1,0,0,0,0,1,1,0,0,0,78.5,258500000
202112,1129001692,5,26,12,0,0,0,0,17,20,1,0,0,0,299.79365079365079365079365079365079365,1003253968.253968253968253968253968253968
202112,1129001693,2,16,0,0,0,0,0,7,9,0,0,0,0,77.25,416375000
202112,1129001696,1,0,2,6,0,0,0,2,6,0,0,0,0,98.25,247750000
202112,1129001699,1,0,0,0,0,17,0,0,0,0,0,0,17,422.25,2659250000
202112,1129001700,1,8,0,0,0,0,0,8,0,0,0,0,0,58,159750000
202112,1129001701,2,5,2,0,0,12,5,2,0,0,0,0,12,216.428571428571428571428571428571428571,1090095238.095238095238095238095238095238
202112,1129001702,1,7,0,1,0,0,0,0,0,7,0,1,0,64,350000000
202112,1129001706,1,0,0,0,0,7,0,0,0,0,0,0,7,220.428571428571428571428571428571428571,1395428571.428571428571428571428571428571
202112,1129001707,1,8,0,0,0,0,0,8,0,0,0,0,0,61,170750000
202112,1129001709,3,14,0,0,0,0,3,10,1,0,0,0,0,129.333333333333333333333333333333333333,379308333.333333333333333333333333333333
202112,1129001710,2,0,1,4,2,1,0,1,4,2,0,1,0,265.933333333333333333333333333333333333,693200000
202112,1129001712,4,0,0,0,36,53,0,0,0,0,0,0,89,1845.625,12062027777.7777777777777777777777777778
202112,1129001713,1,0,0,0,0,2,0,0,0,0,0,0,2,230.5,1951000000
202112,1129001715,1,10,0,0,0,0,0,10,0,0,0,0,0,50.6,144000000
202112,1129001720,2,8,0,0,1,18,0,8,0,0,0,0,19,649.089285714285714285714285714285714286,2533321428.571428571428571428571428571429
202112,1129001722,4,36,1,6,1,0,1,27,11,4,0,0,1,258.041666666666666666666666666666666667,896391666.666666666666666666666666666667
202112,1129001723,1,0,0,0,0,14,0,0,0,0,0,0,14,884,8049250000
202112,1129001734,1,0,0,0,0,12,0,0,0,0,0,0,12,176,1028416666.666666666666666666666666666667
202112,1129001738,3,8,0,0,0,19,2,6,0,0,0,0,19,1235.675,7431516666.666666666666666666666666666666
202112,1129001757,1,0,0,0,6,3,0,0,0,0,0,0,9,177.777777777777777777777777777777777778,882222222.222222222222222222222222222222
202112,1129001765,4,2,30,0,0,0,0,25,7,0,0,0,0,282.5,783125000
202112,1129001769,2,9,0,1,4,0,6,3,1,4,0,0,0,183.45,429370000
202112,1129001775,1,4,2,0,0,0,3,3,0,0,0,0,0,55.83333333333333333333333333333333333333,111950000
202112,1129001777,1,0,4,12,0,8,0,0,0,0,19,3,2,253.666666666666666666666666666666666667,978583333.333333333333333333333333333333
202112,1129001780,8,31,14,9,9,9,8,31,11,15,7,0,0,932.027777777777777777777777777777777777,2199494444.444444444444444444444444444444
202112,1129001781,1,84,0,0,0,0,0,84,0,0,0,0,0,358,995666666.666666666666666666666666666668
202112,1129001787,1,10,0,0,0,0,0,8,2,0,0,0,0,33.7,169100000
202112,1129001792,2,30,0,8,0,0,0,0,33,5,0,0,0,280.15,1085075000
202112,1129001793,1,12,0,0,0,0,12,0,0,0,0,0,0,12,62908333.33333333333333333333333333333333
202112,1129001796,3,22,9,0,0,0,4,27,0,0,0,0,0,178.375,433525378.787878787878787878787878787878
202112,1129001804,4,25,8,1,0,0,5,18,11,0,0,0,0,240.966666666666666666666666666666666666,662933333.333333333333333333333333333333
202112,1129001805,4,41,12,0,0,0,0,14,39,0,0,0,0,329.5,1344472222.222222222222222222222222222222
202112,1129001806,13,94,22,1,0,0,13,73,28,3,0,0,0,744.094444444444444444444444444444444444,2084610732.323232323232323232323232323232
202112,1129001807,1,10,0,0,0,0,10,0,0,0,0,0,0,17.1,90560000
202112,1129001813,1,12,0,0,0,0,2,10,0,0,0,0,0,56.91666666666666666666666666666666666667,107366666.666666666666666666666666666667
202112,1129001815,3,23,1,0,0,0,5,19,0,0,0,0,0,120.143181818181818181818181818181818182,338047727.272727272727272727272727272727
202112,1129001817,3,30,0,0,0,0,29,1,0,0,0,0,0,40.94949494949494949494949494949494949495,210601313.131313131313131313131313131313
202112,1129001821,2,3,11,1,0,0,0,5,9,1,0,0,0,153.277777777777777777777777777777777778,434500000
202112,1129001823,6,6,40,0,0,0,2,13,30,1,0,0,0,447.310714285714285714285714285714285714,1298537857.142857142857142857142857142857
202112,1129001824,4,0,0,48,0,0,0,0,16,32,0,0,0,446,1257666666.666666666666666666666666666666
202112,1129001836,3,18,3,0,0,0,13,8,0,0,0,0,0,115.128787878787878787878787878787878788,336254545.454545454545454545454545454545
202112,1129001837,1,9,0,0,0,0,7,2,0,0,0,0,0,18.11111111111111111111111111111111111111,91244444.44444444444444444444444444444444
202112,1129001846,1,11,0,0,0,0,11,0,0,0,0,0,0,15.36363636363636363636363636363636363636,82827272.72727272727272727272727272727273
202112,1129001852,1,10,0,0,0,0,8,2,0,0,0,0,0,49.4,76480000
202112,1129001854,1,6,0,0,0,0,2,4,0,0,0,0,0,34.33333333333333333333333333333333333333,129633333.333333333333333333333333333333
202112,1129001861,1,11,0,0,0,0,11,0,0,0,0,0,0,13.18181818181818181818181818181818181818,63763636.36363636363636363636363636363636
202112,1129001863,1,10,0,0,0,0,0,9,0,1,0,0,0,28.5,155900000
202112,1129001864,3,26,1,0,0,0,15,12,0,0,0,0,0,106.428571428571428571428571428571428571,317478571.428571428571428571428571428571
202112,1129001865,4,36,1,0,0,0,25,12,0,0,0,0,0,159.333333333333333333333333333333333333,364187500
202112,1129001866,1,10,0,0,0,0,6,4,0,0,0,0,0,21,99360000
202112,1129001868,1,4,1,1,0,0,0,5,1,0,0,0,0,68,166833333.333333333333333333333333333333
202112,1129001869,2,24,0,0,0,0,23,0,1,0,0,0,0,30.83333333333333333333333333333333333333,159766666.666666666666666666666666666667
202112,1129001871,4,14,3,0,0,0,3,14,0,0,0,0,0,246.5,513050000
202112,1129001874,3,27,1,1,0,0,14,13,1,1,0,0,0,95.4469696969696969696969696969696969697,350388636.363636363636363636363636363636
202112,1129001877,1,10,0,0,0,0,2,8,0,0,0,0,0,61,111760000
202112,1129001878,2,21,0,0,0,0,11,8,2,0,0,0,0,51.13888888888888888888888888888888888889,255008333.333333333333333333333333333333
202112,1129001893,1,8,0,0,0,0,4,4,0,0,0,0,0,49.5,101375000
202112,1129001895,3,24,2,0,0,0,3,23,0,0,0,0,0,109.863636363636363636363636363636363636,401954545.454545454545454545454545454545
202112,1129001897,1,10,0,0,0,0,2,8,0,0,0,0,0,60,102460000
202112,1129001898,1,0,0,12,0,0,0,0,0,0,0,2,10,115,642833333.333333333333333333333333333333
202112,1129001906,3,23,2,0,0,0,9,16,0,0,0,0,0,154.138888888888888888888888888888888889,363569444.444444444444444444444444444444
202112,1129001910,3,23,2,0,0,0,20,3,2,0,0,0,0,86.23636363636363636363636363636363636364,318450000
202112,1129001911,2,18,0,0,0,0,2,6,10,0,0,0,0,88.975,359925000
202112,1129001914,1,12,0,0,0,0,0,0,0,0,12,0,0,60,465833333.333333333333333333333333333333
202112,1129001917,1,10,0,0,0,0,6,4,0,0,0,0,0,22,114880000
202112,1129001919,2,13,1,0,0,0,4,8,2,0,0,0,0,59.75555555555555555555555555555555555556,259555555.555555555555555555555555555556
202112,1129001922,1,12,0,0,0,0,0,0,0,0,12,0,0,60,476666666.666666666666666666666666666667
202112,1129001923,1,0,6,6,0,0,0,0,0,0,2,6,4,100,591333333.333333333333333333333333333333
202112,1129001925,2,20,1,0,0,0,14,6,0,1,0,0,0,39.99090909090909090909090909090909090909,206926363.636363636363636363636363636364
202112,1129001927,1,12,0,0,0,0,0,0,0,0,12,0,0,60,474000000
202112,1129001928,1,12,0,0,0,0,0,0,0,0,12,0,0,60,436750000
202112,1129001929,1,0,0,12,0,0,0,0,0,0,0,2,10,115,642833333.333333333333333333333333333333
202112,1129001930,1,1,7,0,0,0,2,6,0,0,0,0,0,75.625,94600000
202112,1129001931,1,12,0,0,0,0,0,0,0,0,12,0,0,60,469000000
202112,1129001933,1,0,12,0,0,0,0,0,0,0,0,12,0,85,579000000
202112,1129001934,3,28,7,1,0,0,25,11,0,0,0,0,0,95.5,271141666.666666666666666666666666666667
202112,1129001937,1,0,12,0,0,0,0,0,0,0,4,8,0,85,557000000
202112,1129001938,1,0,12,0,0,0,0,0,0,0,4,8,0,85,557000000
202112,1129001939,1,12,0,0,0,0,0,0,0,0,12,0,0,60,467500000
202112,1129001940,1,11,0,0,0,0,0,10,1,0,0,0,0,27.63636363636363636363636363636363636364,129181818.181818181818181818181818181818
202112,1129001941,1,11,0,0,0,0,11,0,0,0,0,0,0,15.72727272727272727272727272727272727273,78800000
202112,1129001949,1,8,0,0,0,0,0,4,4,0,0,0,0,45,224500000
202112,1129001952,1,6,0,0,0,0,0,0,0,6,0,0,0,52.66666666666666666666666666666666666667,368333333.333333333333333333333333333333
202112,1129001953,6,61,0,0,0,0,0,47,14,0,0,0,0,271.907575757575757575757575757575757575,1050059090.909090909090909090909090909091
202112,1129001954,7,145,0,0,0,0,4,44,97,0,0,0,0,704.907467532467532467532467532467532468,2968364285.714285714285714285714285714286
202112,1129001957,1,0,6,6,0,0,0,0,0,0,8,4,0,100,476666666.666666666666666666666666666667
202112,1129001958,1,0,9,3,0,0,0,0,0,0,10,2,0,92.5,466166666.666666666666666666666666666667
202112,1129001959,2,14,0,0,0,0,4,10,0,0,0,0,0,86,224028571.428571428571428571428571428572
202112,1129001960,2,19,0,0,0,0,3,8,8,0,0,0,0,80.13636363636363636363636363636363636364,437754545.454545454545454545454545454545
202112,1129001962,1,0,4,0,0,0,0,4,0,0,0,0,0,68,161500000
202112,1129001963,5,28,34,0,0,0,4,26,32,0,0,0,0,387.427272727272727272727272727272727272,1175663636.363636363636363636363636363636
202112,1129001964,1,12,0,0,0,0,0,0,0,12,0,0,0,60,390583333.333333333333333333333333333333
202112,1129001965,1,0,9,3,0,0,0,0,0,0,10,2,0,92.5,466166666.666666666666666666666666666667
202112,1129001970,6,39,7,0,0,0,8,23,8,7,0,0,0,277.555555555555555555555555555555555556,1225848629.14862914862914862914862914863
202112,1129001972,1,5,7,0,0,0,0,0,0,5,7,0,0,74.58333333333333333333333333333333333333,425500000
202112,1129001974,1,4,0,0,0,0,3,1,0,0,0,0,0,26,101775000
202112,1129001975,2,16,0,0,0,0,0,5,11,0,0,0,0,92.875,408500000
202112,1129001978,4,35,0,0,0,0,0,28,7,0,0,0,0,189.727272727272727272727272727272727273,698306818.181818181818181818181818181818
202112,1129001983,1,11,0,0,0,0,0,0,11,0,0,0,0,59.72727272727272727272727272727272727273,242090909.090909090909090909090909090909
202112,1129001984,3,38,0,0,0,0,2,21,15,0,0,0,0,172.068181818181818181818181818181818181,719672727.272727272727272727272727272727
202112,1129001985,1,5,0,0,0,0,0,0,5,0,0,0,0,60,272000000
202112,1129001987,1,6,6,0,0,0,0,6,6,0,0,0,0,64,206750000
202112,1129001988,8,94,10,0,0,0,1,77,26,0,0,0,0,527.032575757575757575757575757575757575,1751280303.030303030303030303030303030302
202112,1129001990,1,0,12,0,0,0,0,0,0,0,1,11,0,85,540833333.333333333333333333333333333333
202112,1129001993,1,12,0,0,0,0,0,0,0,0,12,0,0,60,453333333.333333333333333333333333333333
202112,1129001994,1,12,0,0,0,0,0,0,0,0,12,0,0,60,463333333.333333333333333333333333333333
202112,1129001995,1,12,0,0,0,0,0,0,0,0,12,0,0,60,459000000
202112,1129001996,1,0,12,0,0,0,0,0,12,0,0,0,0,70,215000000
202112,1129001997,1,5,7,0,0,0,0,0,5,7,0,0,0,74.58333333333333333333333333333333333333,325833333.333333333333333333333333333333
202112,1129001999,1,0,6,6,0,0,0,0,0,0,1,9,2,100,555166666.666666666666666666666666666667
202112,1129002001,1,0,12,0,0,0,0,0,0,0,5,7,0,85,518833333.333333333333333333333333333333
202112,1129002003,1,0,12,0,0,0,0,0,12,0,0,0,0,78,241000000
202112,1129002004,2,2,1,1,0,0,0,2,2,0,0,0,0,158.5,353500000
202112,1129002005,1,0,12,0,0,0,0,0,0,0,0,12,0,85,544333333.333333333333333333333333333333
202112,1129002008,3,28,0,0,0,0,0,14,14,0,0,0,0,157.575,582575000
202112,1129002010,1,4,0,0,0,0,2,2,0,0,0,0,0,50.75,107725000
202112,1129002011,1,0,0,12,0,0,0,0,0,0,0,3,9,115,595250000
202112,1129002013,1,0,0,12,0,0,0,0,0,0,0,3,9,115,595250000
202112,1129002014,2,20,0,0,0,0,0,11,9,0,0,0,0,106.222222222222222222222222222222222222,358101010.101010101010101010101010101011
202112,1129002015,1,6,4,2,0,0,0,0,0,0,8,4,0,77.5,498166666.666666666666666666666666666667
202112,1129002017,1,12,0,0,0,0,0,0,0,0,12,0,0,60,477666666.666666666666666666666666666667
202112,1129002019,1,0,0,12,0,0,0,0,0,0,0,7,5,115,581583333.333333333333333333333333333333
202112,1129002020,1,12,0,0,0,0,0,0,0,0,12,0,0,60,463333333.333333333333333333333333333333
202112,1129002022,2,16,0,0,0,0,0,1,15,0,0,0,0,92.625,459000000
202112,1129002023,1,11,0,0,0,0,0,11,0,0,0,0,0,33.81818181818181818181818181818181818182,149000000
202112,1129002024,1,12,0,0,0,0,0,0,0,0,12,0,0,60,469000000
202112,1129002025,1,10,0,0,0,0,0,3,7,0,0,0,0,46,198100000
202112,1129002030,1,0,12,0,0,0,0,0,0,0,0,12,0,85,544333333.333333333333333333333333333333
202112,1129002036,1,4,6,2,0,0,0,0,0,0,6,6,0,81.66666666666666666666666666666666666667,509500000
202112,1129002038,1,12,0,0,0,0,0,0,0,0,12,0,0,60,463333333.333333333333333333333333333333
202112,1129002040,1,12,0,0,0,0,0,0,0,0,12,0,0,60,477666666.666666666666666666666666666667
202112,1129002041,1,0,0,12,0,0,0,0,0,0,0,3,9,115,595250000
202112,1129002044,1,0,12,0,0,0,0,0,0,0,1,11,0,85,540833333.333333333333333333333333333333
202112,1129002045,1,0,0,12,0,0,0,0,0,0,0,3,9,115,595250000
202112,1129002046,4,33,3,0,0,0,4,22,10,0,0,0,0,208.55,619711363.636363636363636363636363636364
202112,1129002049,1,0,12,0,0,0,0,0,0,0,0,12,0,85,544333333.333333333333333333333333333333
202112,1129002050,1,0,0,12,0,0,0,0,0,0,0,3,9,115,595250000
202112,1129002051,1,4,6,2,0,0,0,0,0,0,6,6,0,81.66666666666666666666666666666666666667,509500000
202112,1129002052,1,0,12,0,0,0,0,0,0,0,3,9,0,85,529833333.333333333333333333333333333333
202112,1129002055,1,0,12,0,0,0,0,0,0,0,0,12,0,85,545666666.666666666666666666666666666667
202112,1129002056,3,30,0,0,0,0,3,27,0,0,0,0,0,126.881818181818181818181818181818181818,437508080.80808080808080808080808080808
202112,1129002073,1,0,12,0,0,0,0,0,0,0,0,12,0,85,544333333.333333333333333333333333333333
202112,1129002075,1,4,6,2,0,0,0,0,0,0,6,6,0,81.66666666666666666666666666666666666667,499166666.666666666666666666666666666667
202112,1129002076,1,0,5,7,0,0,0,0,0,0,1,8,3,102.5,559833333.333333333333333333333333333333
202112,1129002078,1,0,12,0,0,0,0,0,0,0,5,7,0,85,518833333.333333333333333333333333333333
202112,1129002081,1,4,1,0,0,0,0,4,1,0,0,0,0,55.2,161400000
202112,1129002088,1,0,12,0,0,0,0,0,0,0,0,12,0,85,519666666.666666666666666666666666666667
202112,1129002091,1,9,0,0,0,0,0,9,0,0,0,0,0,47,135000000
202112,1129002093,2,22,0,0,0,0,20,2,0,0,0,0,0,101.033333333333333333333333333333333333,164418333.333333333333333333333333333333
202112,1129002095,1,28,1,0,0,0,0,0,28,1,0,0,0,174.777777777777777777777777777777777778,758144444.444444444444444444444444444444
202112,1129002097,1,0,12,0,0,0,0,0,0,0,0,12,0,85,539500000
202112,1129002100,1,0,12,0,0,0,0,0,0,0,0,12,0,85,519666666.666666666666666666666666666667
202112,1129002108,1,0,0,12,0,0,0,0,0,0,0,0,12,115,656666666.666666666666666666666666666667
202112,1129002110,1,0,6,0,0,0,0,6,0,0,0,0,0,77.66666666666666666666666666666666666667,186000000
202112,1129002113,1,0,0,12,0,0,0,0,0,0,0,0,12,115,646333333.333333333333333333333333333333
202112,1129002114,1,0,12,0,0,0,0,0,0,0,0,12,0,85,525000000
202112,1129002117,1,0,12,0,0,0,0,0,0,0,0,12,0,85,539500000
202112,1129002118,1,1,1,1,0,0,0,2,1,0,0,0,0,81,180666666.666666666666666666666666666667
202112,1129002119,1,0,12,0,0,0,0,0,0,0,0,12,0,85,525000000
202112,1129002120,1,0,12,0,0,0,0,0,0,0,0,12,0,85,539500000
202112,1129002121,1,0,7,4,0,0,0,0,0,0,2,9,0,95.90909090909090909090909090909090909091,549909090.909090909090909090909090909091
202112,1129002125,1,0,0,12,0,0,0,0,0,0,0,2,10,115,641333333.333333333333333333333333333333
202112,1129002126,1,0,0,12,0,0,0,0,0,0,0,0,12,115,646333333.333333333333333333333333333333
202112,1129002127,1,11,0,0,0,0,0,0,0,0,11,0,0,60,466363636.363636363636363636363636363636
202112,1129002128,5,17,8,0,0,0,6,18,1,0,0,0,0,304.15,699151666.666666666666666666666666666667
202112,1129002130,1,1,10,0,0,0,0,0,0,0,2,9,0,82.72727272727272727272727272727272727273,534363636.363636363636363636363636363636
202112,1129002131,1,0,12,0,0,0,0,0,0,0,0,12,0,85,539500000
202112,1129002132,1,11,0,0,0,0,0,0,0,0,11,0,0,60,466363636.363636363636363636363636363636
202112,1129002133,1,12,0,0,0,0,0,0,0,0,12,0,0,60,484333333.333333333333333333333333333333
202112,1129002134,1,0,0,11,0,0,0,0,0,0,0,11,0,115,581181818.181818181818181818181818181818
202112,1129002135,1,11,0,0,0,0,0,0,0,0,11,0,0,60,468000000
202112,1129002136,1,0,0,12,0,0,0,0,0,0,0,0,12,115,646333333.333333333333333333333333333333
202112,1129002137,1,2,1,0,0,0,0,2,1,0,0,0,0,65.66666666666666666666666666666666666667,159333333.333333333333333333333333333333
202112,1129002139,1,0,12,0,0,0,0,0,0,0,0,12,0,85,539500000
