STDR_YM_CD,SUD_CD,VIATR_FCLTY_CO,PBLOFC_CO,BANK_CO,GEHSPT_CO,GNRL_HSPTL_CO,PARMACY_CO,KNDRGR_CO,ELESCH_CO,MSKUL_CO,HGSCHL_CO,UNIV_CO,DRTS_CO,SUPMK_CO,THEAT_CO,STAYNG_FCLTY_CO,ARPRT_CO,RLROAD_STATN_CO,BUS_TRMINL_CO,SUBWAY_STATN_CO,BUS_STTN_CO
202012,1129000060,1,,,,,,,,,,,,,,,,,,,1
202012,1129000062,2,,,,,,,,,,,,,,,,,,,
202012,1129000064,2,,,,,,,,,,,,,,,,,,,
202012,1129000068,1,,,,,,,,,,,,,,,,,,,1
202012,1129000070,3,,,,,,,,,,,,,,,,,,,
202012,1129000074,2,,,,,,,,,,,,,,,,,,,1
202012,1129000075,2,,,,,,,,,,,,,,,,,,,
202012,1129000082,2,,,,,,,,,,,,,,,,,,,
202012,1129000084,1,,,,,,,,,,,,,,,,,,,
202012,1129000086,3,,,,,,,,,,,,,,,,,,,
202012,1129000091,5,,,,,1,,,,,,,,,,,,,,
202012,1129000095,1,,,,,,,,,1,,,,,,,,,,
202012,1129000099,1,,,,,,,,,,,,,,,,,,,
202012,1129000102,1,,,,,,1,,,,,,,,,,,,,
202012,1129000104,1,,,,,,,,,,,,,,,,,,,1
202012,1129000105,1,,,,,,,,,,,,,,,,,,,
202012,1129000111,1,,,,,,,,,,,,,,,,,,,1
202012,1129000116,2,,,,,,,,,,,,,,,,,,,
202012,1129000118,2,,,,,,,,,,,,,,,,,,,
202012,1129000121,1,,,,,,,,,,,,,,,,,,,1
202012,1129000123,1,,,,,,,1,,,,,,,,,,,,
202012,1129000126,1,,,,,,1,,,,,,,,,,,,,
202012,1129000133,1,,,,,,,,,,,,,,,,,,,
202012,1129000134,1,,,,,,,,,,,,,,,,,,,1
202012,1129000135,1,,,,,,,,,,,,,,,,,,,
202012,1129000136,1,,,,,,,,,,,,,,,,,,,
202012,1129000141,7,2,,,,1,,,,,,,,,,,,,,1
202012,1129000147,1,,,,,,,,,,,,,,,,,,,1
202012,1129000151,2,,,,,,,1,,,,,,,,,,,,1
202012,1129000156,1,,,,,,,,,,,,,,,,,,,1
202012,1129000158,6,,,,,1,,,,,,,,,,,,,,1
202012,1129000169,1,,,,,,,,,,,,,,,,,,,1
202012,1129000173,1,,,,,,,,,,,,,,,,,,,1
202012,1129000182,4,,,,,,,,,,,,,,,,,,,
202012,1129000189,1,,,,,,,,,,,,,,,,,,,1
202012,1129000190,1,,,,,,,,,,,,,,,,,,,
202012,1129000199,3,,,,,,,1,,,,,,,,,,,,2
202012,1129000200,1,,,,,,,,,,,,,,,,,,,1
202012,1129000202,1,,,,,,,,1,,,,,,,,,,,
202012,1129000205,5,,,,,,,,,,,,,,,,,,,2
202012,1129000212,1,,,,,,,,,,,,,,,,,,,1
202012,1129000215,1,,,,,,,,,,,,,,,,,,,
202012,1129000216,4,,,,,,,,,,,,,,,,,,,
202012,1129000218,1,,,,,,,,,,,,,,,,,,,1
202012,1129000221,1,,,,,,,,,,,,,,,,,,,
202012,1129000223,1,,,,,,,,,,,,,,,,,,,
202012,1129000224,2,,,,,,,,,,,,,,,,,,,
202012,1129000231,7,1,,,,1,,,,,,,,,,,,,,2
202012,1129000236,1,,,,,,,,,,,,,,,,,,,
202012,1129000237,2,,,,,,,,,,,,,,,,,,,
202012,1129000238,3,,,,,1,,,,,,,,,,,,,,2
202012,1129000240,1,,,,,,,,,,,,,,,,,,,
202012,1129000242,1,,,,,,,,,,,,,,,,,,,
202012,1129000243,1,1,,,,,,,,,,,,,,,,,,
202012,1129000245,1,,,,,1,,,,,,,,,,,,,,
202012,1129000246,2,,,,,,,,,,,,,,,,,,,
202012,1129000248,1,,,,1,,,,,,,,,,,,,,,
202012,1129000249,4,,,,1,1,,,,,,,,,,,,,,
202012,1129000250,1,,,,,,,,,,,,,,,,,,,
202012,1129000251,1,,,,,,,,,,,,,,,,,,,
202012,1129000253,7,1,,,,1,,,,,,,,,,,,,,2
202012,1129000255,6,1,,,,,,,,,,,,,,,,,,2
202012,1129000258,2,,,,,,,,,,,,,,,,,,,1
202012,1129000259,1,,,,,1,,,,,,,,,,,,,,
202012,1129000260,4,,,,,,,,,,,,,,,,,,,2
202012,1129000262,2,,,,,,,,,,,,,,,,,,,
202012,1129000263,1,,,,,,,,,,,,,,,,,,,
202012,1129000265,3,,,,,,,,,,,,,,,,,,,
202012,1129000267,2,1,,,,,,,,,,,,,,,,,,
202012,1129000273,2,,,,,1,,,,,,,,,,,,,,
202012,1129000275,1,,,,,1,,,,,,,,,,,,,,
202012,1129000280,2,,,,,,,,,,,,,,,,,,,2
202012,1129000284,10,,,,1,3,,,,,,,,,,,,,,
202012,1129000291,1,,,,,,,,,,,,,,,,,,,
202012,1129000302,1,,,,,,,,,,,,,,,,,,,
202012,1129000303,2,,,,,,,,,,,,,,,,,,,1
202012,1129000304,2,,,,,,,,,,,,,,,,,,,1
202012,1129000307,1,,,,,,,,,,,,,,,,,,,
202012,1129000317,4,,,,,1,,,,,,,,,,,,,,1
202012,1129000319,1,,,,,,,,,,,,,,,,,,,1
202012,1129000321,10,,,,,,,,,,,,,,,,,,,1
202012,1129000324,1,,,,,,,,,,,,,,,,,,,
202012,1129000325,1,,,,,,,,,,,,,,,,,,,
202012,1129000326,3,,,,,2,,,,,,,,,,,,,,1
202012,1129000330,2,,,,,,,,1,,,,,,,,,,,1
202012,1129000331,1,,,,,,,,,,,,,,,,,,,1
202012,1129000332,1,,,,,,,,,,,,,,,,,,,1
202012,1129000333,1,,,,,,1,,,,,,,,,,,,,
202012,1129000339,1,,,,,,,,,,,,,,,,,,,1
202012,1129000340,1,,,,,,,,,,,,,,,,,,,1
202012,1129000341,3,,,,,,,1,1,1,,,,,,,,,,
202012,1129000342,6,,,,,1,,,,,,,,,,,,,,
202012,1129000344,1,,,,,,,,,,,,,,,,,,,1
202012,1129000351,1,,,,,,1,,,,,,,,,,,,,
202012,1129000352,1,,,,,,,,,,,,,,,,,,,
202012,1129000353,1,,,,,,,,,,,,,,,,,,,1
202012,1129000355,2,,,,,1,,,,,,,,,,,,,,1
202012,1129000356,1,,,,,,,,,,,,,,,,,,,
202012,1129000360,1,,,,,,,,,,,,,,,,,,,1
202012,1129000394,1,,,,,,,,,,,,,,,,,,,
202012,1129000396,2,,,,,,,,,,,,,,,,,,,1
202012,1129000398,1,,,,,,,,,,,,,,,,,,,
202012,1129000399,1,,,,,,,1,,,,,,,,,,,,
202012,1129000401,3,,,,,,,,,,,,,,,,,,,3
202012,1129000402,1,,,,,,,,,,,,,,,,,,,
202012,1129000413,1,,,,,,,,,,,,,,,,,,,
202012,1129000417,5,1,,,,,,,,,,,,,,,,,,
202012,1129000419,1,,,,,,,,,,,,,,,,,,,
202012,1129000420,1,,,,,,,,,,,,,,,,,,,1
202012,1129000422,1,,,,,,,,,,,,,,,,,,,1
202012,1129000426,2,,,,,,,,,,,,,,,,,,,2
202012,1129000429,2,,,,,,,,,,,,,,,,,,,2
202012,1129000432,1,,,,,,,,,,,,,,,,,,,1
202012,1129000433,1,,,,,,1,,,,,,,,,,,,,
202012,1129000435,4,,,,,,1,,,,,,,,,,,,,3
202012,1129000437,4,,2,,,,,,,,,,,,,,,,,2
202012,1129000438,3,,,,,,,,,,,,,,,,,,,
202012,1129000439,1,,,,,,,,,,,,,,,,,,,
202012,1129000440,1,1,,,,,,,,,,,,,,,,,,
202012,1129000441,5,,,,,2,,,,,,,,,,,,,,
202012,1129000442,1,,,,,,,,,,,,,,,,,,,
202012,1129000447,1,,,,,,,,,,,,,,,,,,,1
202012,1129000448,2,,,,,,1,1,,,,,,,,,,,,
202012,1129000449,5,,,,,,,,,,,,,,,,,,,2
202012,1129000451,4,,,,,,1,,,,,,,,,,,,,3
202012,1129000452,1,,,,,,,,,,,,,,,,,,,1
202012,1129000453,1,,,,,,,,,,,,,,,,,,,1
202012,1129000454,1,,,,,1,,,,,,,,,,,,,,
202012,1129000455,1,,,,,,,,,,,,,,,,,,,1
202012,1129000457,1,,,,,,,,,,,,,,,,,,,
202012,1129000464,1,,,,,,,,,,,,,,,,,,,1
202012,1129000469,1,1,,,,,,,,,,,,,,,,,,
202012,1129000472,1,,,,,,,,,,,,,,,,,,,1
202012,1129000480,1,,,,,,,,,,,,,,,,,,,1
202012,1129000481,1,,,,,,,,,,,,,,,,,,,1
202012,1129000482,5,,,,,,,,,,,,,,,,,,,
202012,1129000491,1,1,,,,,,,,,,,,,,,,,,
202012,1129000498,1,,,,,,1,,,,,,,,,,,,,
202012,1129000499,2,,,,,,,,,,,,,,,,,,,2
202012,1129000502,1,,,,,,,,,,,,,,,,,,,
202012,1129000503,3,,,,,,,,,,,,,,,,,,,
202012,1129000505,2,,,,,,,,,,,,,,,,,,,2
202012,1129000506,1,,,,,,,,,,,,,,,,,,,1
202012,1129000508,2,,,,,,,,,,,,,,,,,,,
202012,1129000510,3,,,,,,,,,,,,,,,,,,,2
202012,1129000514,1,,,,,,,,,,,,,,,,,,,
202012,1129000515,1,,,,,,,,,,,,,,,,,,,1
202012,1129000517,3,,,,,,1,,,,,,,,,,,,,
202012,1129000525,2,,,,,,,,,,,,,,,,,,,
202012,1129000528,4,1,,,,,,,,,,,,1,,,,,,2
202012,1129000530,1,,,,,,,,,,,,,,,,,,,1
202012,1129000532,4,,,,,,,,,,,,,,,,,,,2
202012,1129000534,1,,,,,1,,,,,,,,,,,,,,
202012,1129000536,3,,,,,,,,,,,,,,,,,,,2
202012,1129000540,1,,,,,,,,,,,,,,,,,,,1
202012,1129000545,1,,,,,,,,,,,,,,,,,,,
202012,1129000546,1,,,,,,,,,,,,,,,,,,,1
202012,1129000547,1,,,,,,,,,,,,,,,,,,,1
202012,1129000567,2,,,,,,,,,,1,,,,,,,,,1
202012,1129000568,3,,,,,,,,,,,,,,,,,,,1
202012,1129000569,1,,,,,,,,,,,,,,,,,,,1
202012,1129000572,2,,,,,1,,,,,1,,,,,,,,,
202012,1129000576,1,,,,,1,,,,,,,,,,,,,,
202012,1129000587,1,,,,,,,,,,,,,,,,,,,1
202012,1129000591,3,,,,,,,,,,1,,,,,,,,,
202012,1129000592,4,,,,,,,,,,,,,,,,,,,
202012,1129000593,1,,,,,,,,,,,,,,,,,,,
202012,1129000595,3,,,,,1,,,,,,,,,,,,,,
202012,1129000596,2,,,,,,,,,,,,,,,,,,,
202012,1129000597,3,,,,,,,,,,,,,,,,,,,
202012,1129000600,2,,,,,,,,,,,,,,,,,,,
202012,1129000601,1,,,,,,,,,,,,,,,,,,,
202012,1129000602,2,,1,,,,,,,,,,,,,,,,,
202012,1129000603,7,,,,,1,,,,,,,,1,,,,,,
202012,1129000604,1,,,,,,,,,,,,,,,,,,,
202012,1129000605,12,,1,,,1,,,,,,,,,,,,,1,
202012,1129000607,10,,,,,,1,,,,9,,,,,,,,,
202012,1129000608,6,,1,,,,,,,,,,,,,,,,,
202012,1129000609,1,,,,,,,,,,,,,,,,,,,
202012,1129000610,6,,1,,,1,,,,,,,,,,,,,,1
202012,1129000612,5,,,,,,,,,,,,,,,,,,,2
202012,1129000615,2,,,,,,,,,,,,,,,,,,,
202012,1129000617,2,,,,,,,,,,,,,,,,,,,
202012,1129000619,1,,,,,,,,,,,,,,,,,,,
202012,1129000624,4,,,,,,,,,,,,,,,,,,,2
202012,1129000625,1,,,,,,,1,,,,,,,,,,,,
202012,1129000627,3,,,,,,,,,,,,,,,,,,,
202012,1129000628,1,1,,,,,,,,,,,,,,,,,,
202012,1129000629,3,,,,,1,,,,,,,,,,,,,,
202012,1129000632,4,,,,,1,,,,,,,,,,,,,,
202012,1129000635,1,,,,,,,,,,,,,,,,,,,
202012,1129000636,4,,,,,,,,,,,,,,,,,,,1
202012,1129000638,2,,,,,1,,,,,,,,,,,,,,
202012,1129000639,3,,,,1,1,,,,,,,,,,,,,,
202012,1129000640,1,,,,,,,,,1,,,,,,,,,,
202012,1129000649,1,,,,,,,,,,,,,,,,,,,
202012,1129000657,2,,,,,,,,2,,,,,,,,,,,
202012,1129000662,1,,,,,,,,,,,,,,,,,,,
202012,1129000665,2,,,,,1,,,,,,,,,,,,,,
202012,1129000670,1,,,,,,,,,,,,,,,,,,,
202012,1129000672,2,,,,,,,,,,,,,,,,,,,
202012,1129000677,1,,,,,,,,,,,,,,,,,,,
202012,1129000679,1,,,,,,,,,,,,,,,,,,,
202012,1129000680,1,,,,,,,,,,,,,,,,,,,
202012,1129000692,2,,,,,1,,,,,,,,,,,,,,
202012,1129000695,1,,,,,,,,,,,,,,,,,,,
202012,1129000696,2,,,,,1,,,,,,,,,,,,,,
202012,1129000700,3,,,,,,,,,,,,,,,,,,,2
202012,1129000702,3,,,,,,,,,,,,,,,,,,,
202012,1129000704,1,,,,,,,,,,,,,,,,,,,1
202012,1129000718,3,,,,,,,,,,,,,,,,,,,1
202012,1129000720,2,,,,,,,,,,,,,,,,,,,2
202012,1129000725,1,,,,,,,1,,,,,,,,,,,,
202012,1129000726,1,,,,,,,,,,,,,,,,,,,
202012,1129000727,1,,,,,,,,,,,,,,,,,,,
202012,1129000741,1,,,,,,,1,,,,,,,,,,,,
202012,1129000743,2,,1,,,1,,,,,,,,,,,,,,
202012,1129000746,1,,,,,,,,,,,,,,,,,,,
202012,1129000747,1,1,,,,,,,,,,,,,,,,,,
202012,1129000750,1,,,,,,,,,,,,,,,,,,,
202012,1129000753,1,,,,,,,,,,,,,,,,,,,
202012,1129000755,2,,,,,,,,,,,,,,,,,,,
202012,1129000758,4,1,,,,,,,,,,,,,,,,,,1
202012,1129000761,1,1,,,,,,,,,,,,,,,,,,
202012,1129000770,1,,,,,,,,,,,,,,,,,,,1
202012,1129000774,1,,,,,,,,,,,,,,,,,,,
202012,1129000784,1,,,,,,,,,,,,,,,,,,,
202012,1129000792,1,,,,,,,,,,,,,,,,,,,1
202012,1129000794,3,,1,,,,,,,,,,,,,,,,,1
202012,1129000796,1,,,,,,,,,,,,,,,,,,,1
202012,1129000798,1,,,,,1,,,,,,,,,,,,,,
202012,1129000806,1,,,,,,,,,,,,,,,,,,,
202012,1129000809,1,,,,,,,1,,,,,,,,,,,,
202012,1129000811,1,,,,,,,,,,,,,,,,,,,
202012,1129000814,1,,,,,,,,,,,,,,1,,,,,
202012,1129000815,1,,,,,,,,,,,,,,,,,,,
202012,1129000818,1,,,,,,,,,,,,,,,,,,,
202012,1129000819,8,,,,,2,,,,,,,,,,,,,,
202012,1129000823,4,,1,,,1,,,,,,,,,,,,,,
202012,1129000831,1,,,,,,,,,,,,,,,,,,,
202012,1129000832,1,,,,,,,,,,,,,,,,,,,
202012,1129000837,3,,,,,,,,,,,,,,,,,,1,
202012,1129000840,3,,,,,,,,,,,,,,,,,,,1
202012,1129000842,2,,,,,,,,,,,,,,,,,,,
202012,1129000845,1,,,,,,,,,,,,,,,,,,,1
202012,1129000856,7,,1,,,1,,,,,,,,,,,,,,1
202012,1129000858,7,,,,,,,,,,,,,,,,,,1,1
202012,1129000859,1,,,,,,,,,,,,,,,,,,,
202012,1129000860,1,,,,,,,,,,,,,,,,,,,1
202012,1129000861,1,1,,,,,,,,,,,,,,,,,,
202012,1129000862,1,,,,,,,,,,,,,,,,,,,
202012,1129000865,1,,,,,,,,,,,,,,,,,,,
202012,1129000867,1,,,,,,,,,,,,,,,,,,,
202012,1129000871,3,,,,,,,,,,,,,,,,,,,
202012,1129000872,1,,,,,,,,,,,,,,,,,,,
202012,1129000876,5,,,,,,,,,,,,,,,,,,,4
202012,1129000878,1,,,,,,,,,,,,,,,,,,,1
202012,1129000884,2,,,,,,,,1,,1,,,,,,,,,
202012,1129000890,1,,,,,,,,,,,,,,,,,,,1
202012,1129000897,3,,,,,,,,,1,,,,,,,,,,2
202012,1129000907,14,1,1,,,,,,,,12,,,,,,,,,
202012,1129000909,1,,,,,,,,,,,,,,,,,,,1
202012,1129000913,2,,,,,,,,,,,,,,,,,,,
202012,1129000918,1,,,,,,,,,,,,,,,,,,,
202012,1129000931,1,,,,,,,,,,,,,,,,,,,1
202012,1129000935,2,,,,,,,,,,,,,,,,,,,
202012,1129000940,1,,,,,,,,,,,,,,,,,,,
202012,1129000950,1,,,,,,,,,,,,,,,,,,,1
202012,1129000951,1,,,,,,,,,,,,,,,,,,,1
202012,1129000952,2,,,,,,,,,,,,,,,,,,,1
202012,1129000955,3,,,,,,,,,,,,,,,,,,,3
202012,1129000958,1,,,,,,,,,,,,,,,,,,,
202012,1129000963,1,,,,,,,,,,,,,,,,,,,1
202012,1129000965,2,,,,,,,,,,,,,,,,,,,
202012,1129000966,1,,,,,,,,,,,,,,,,,,,
202012,1129000975,4,1,,,,,,,,,,,,,,,,,,1
202012,1129000977,1,,,,,1,,,,,,,,,,,,,,
202012,1129000978,1,,,,,,,,,,,,,,,,,,,
202012,1129000979,1,,,,,,,,,,,,,,,,,,,1
202012,1129000982,1,,,,,,,,,1,,,,,,,,,,
202012,1129000992,1,,,,,,,,,,,,,,,,,,,
202012,1129000993,1,,,,,,,1,,,,,,,,,,,,
202012,1129001004,1,,,,,,,,,,,,,,,,,,,
202012,1129001008,2,,,,,1,,,,,,,,,,,,,,
202012,1129001020,1,,,,,,,,,,,,,,,,,,,1
202012,1129001022,1,,,,,,,,,,,,,,,,,,,1
202012,1129001027,2,,,,,,,,,,,,,,,,,,,1
202012,1129001028,2,,,,,,,,,,,,,,,,,,,
202012,1129001034,1,,,,,,,,,,,,,,,,,,,1
202012,1129001037,2,,,,,,,,,,,,,,,,,,,2
202012,1129001038,2,,,,,,,,,,,,,,,,,,,2
202012,1129001039,1,,,,,,,,,,,,,,,,,,,
202012,1129001042,1,,,,,,,,,,,,,,,,,,,1
202012,1129001043,5,,1,,,,,,,,,,,,,,,,,
202012,1129001046,2,1,,,,,,,,,,,,,,,,,,1
202012,1129001049,1,,,,,,,,,,,,,,,,,,,1
202012,1129001057,2,,,,,,,,,,,,,,,,,,,1
202012,1129001058,1,,,,,,,,,,,,,,,,,,,1
202012,1129001059,2,,,,,1,,,,,,,,,,,,,,
202012,1129001061,2,,,,,,,,,,,,,,,,,,,
202012,1129001066,1,,,,,,,,,,,,,,,,,,,
202012,1129001069,2,,,,,,,,,,,,,,,,,,,1
202012,1129001070,10,,,,,2,,,,,,,,,,,,,1,1
202012,1129001077,2,,,,,,,,,,,,,,,,,,,
202012,1129001078,1,,,,,,,,,,,,,,,,,,,
202012,1129001084,1,,,,,,,,,,,,,,,,,,,1
202012,1129001087,3,1,1,,,,,,,,,,,,,,,,,
202012,1129001089,9,,,,,2,,,,,,,,,,,,,,2
202012,1129001090,2,,,,,,,,,,1,,,,,,,,,
202012,1129001096,3,,,,,2,,,,,,,,,,,,,,
202012,1129001097,1,,,,,,,,,,,,,,,,,,,
202012,1129001098,1,1,,,,,,,,,,,,,,,,,,
202012,1129001104,3,,,,,,,,,,,,,,,,,,,
202012,1129001105,2,,,,,1,,,,,,,,,,,,,,
202012,1129001108,4,1,,,,1,,,,,,,,,,,,,,
202012,1129001109,1,,,,,,,,,,,,,,,,,,,
202012,1129001116,3,1,,,,,,,,,,,,,,,,,,2
202012,1129001117,2,,,,,,,,,,,,,,,,,,,1
202012,1129001120,1,,,,,,,,,,,,,,,,,,,
202012,1129001122,3,,1,,,,,,,,,,,,,,,,,1
202012,1129001123,1,,,,,,,,,,,,,,,,,,,
202012,1129001126,1,,,,,,,,,,,,,,,,,,,1
202012,1129001128,1,,,,,,,,,,,,,,,,,,,
202012,1129001129,1,,,,,,,,,,,,,,,,,,,
202012,1129001130,2,,,,,,,,,,,,,,,,,,,2
202012,1129001131,2,,,,,1,,,,,,,,,,,,,,
202012,1129001135,1,,,,,,,,,,,,,,,,,,,
202012,1129001136,1,,,,,,,,,,,,,,,,,,,
202012,1129001138,1,,1,,,,,,,,,,,,,,,,,
202012,1129001140,6,,,,,2,,,,,,,,,,,,,,
202012,1129001141,4,,,,,,,,,,,,,,,,,,1,2
202012,1129001156,1,,,,,,,,,,,,,,,,,,,
202012,1129001169,1,,,,,,,,,,,,,,,,,,,1
202012,1129001177,1,,,,,,,,,,,,,,,,,,,1
202012,1129001187,1,,,,,,,,,,,,,,,,,,,
202012,1129001193,1,,,,,,,,,,,,,,,,,,,
202012,1129001206,3,,,,,1,,,,,,,,,1,,,,,
202012,1129001209,1,,,,,,,,,,,,,,,,,,,
202012,1129001212,1,,,,,,,,,,,,,,,,,,,1
202012,1129001213,1,,,,,,,,,,,,,,,,,,,1
202012,1129001220,2,,,,,,,,,,,,,,,,,,,
202012,1129001222,2,,,,,1,,,,,,,,,,,,,,
202012,1129001226,1,,,,,,,,,,,,,,,,,,,
202012,1129001233,1,,,,,,,,,,,,,,,,,,,
202012,1129001237,1,1,,,,,,,,,,,,,,,,,,
202012,1129001239,2,,,,,1,,,,,,,,,,,,,,1
202012,1129001244,5,,,,,2,,,,,,,,,,,,,,1
202012,1129001250,1,,,,,,,,,,,,,,,,,,,
202012,1129001258,1,,,,,,,,,,,,,,,,,,,
202012,1129001262,1,,,,,,,,,,,,,,,,,,,
202012,1129001276,1,,,,,,,,,,,,,,,,,,,
202012,1129001289,3,,,,,1,,,,,,,,,,,,,,
202012,1129001291,1,,,,,,,,1,,,,,,,,,,,
202012,1129001306,1,,,,,,,,,,,,,,,,,,,
202012,1129001312,1,,1,,,,,,,,,,,,,,,,,
202012,1129001315,3,,,,,,,,,,,,1,,,,,,,1
202012,1129001317,1,,,,,,,,,,,,,,,,,,,
202012,1129001321,1,,,,,,,,,,,,,,,,,,,
202012,1129001322,6,,1,,,1,,,,,,,,,,,,,,1
202012,1129001327,1,,,,,,,,,,,,,,,,,,,1
202012,1129001328,1,1,,,,,,,,,,,,,,,,,,
202012,1129001333,1,,,,,,,,,,,,,,,,,,,
202012,1129001338,2,,,,,,,,,,,,,,,,,,,1
202012,1129001342,1,,,,,,,1,,,,,,,,,,,,
202012,1129001345,1,,,,,1,,,,,,,,,,,,,,
202012,1129001346,1,,,,,,,,,,,,,,,,,,,
202012,1129001352,1,,,,,,,,,,,,,,1,,,,,
202012,1129001354,1,,,,,,,,,,,,,,,,,,,1
202012,1129001360,1,,,,,1,,,,,,,,,,,,,,
202012,1129001371,3,,,,,,1,,,,,,,,,,,,,
202012,1129001376,1,,,,,1,,,,,,,,,,,,,,
202012,1129001377,2,,,,,,,,,,,,,,,,,,,
202012,1129001382,2,,,,,,,,,,,,,,,,,,,
202012,1129001387,1,,,,,,,,,,,,,,,,,,,
202012,1129001390,1,,,,,,,,,,,,,,,,,,,
202012,1129001391,1,,,,,,,,,,,,,,,,,,,
202012,1129001392,1,,,,,,,,,,,,,,,,,,,
202012,1129001395,1,,,,,,,,,,,,,,,,,,,
202012,1129001416,1,,,,,,,,,,,,,,,,,,,
202012,1129001420,1,,,,,,,,,,,,,,,,,,,
202012,1129001421,1,,,,,1,,,,,,,,,,,,,,
202012,1129001422,15,,,,,2,,,,,,,,,,,,,,2
202012,1129001427,1,,,,,,,,,,,,,,,,,,,
202012,1129001428,2,,,,,,,,,1,,,,,,,,,,1
202012,1129001429,1,,,,,,,,,,,,,,,,,,,
202012,1129001435,3,,,,,,,,,,,,,,,,,,,3
202012,1129001438,1,1,,,,,,,,,,,,,,,,,,
202012,1129001440,1,,,,,,,1,,,,,,,,,,,,
202012,1129001444,7,,,,,,,,,,,,,,,,,,,
202012,1129001446,1,,,,,,,,,,,,,,,,,,,
202012,1129001449,1,,,,,,,,,,,,,,,,,,,1
202012,1129001450,1,,,,,,,,,,,,,,,,,,,1
202012,1129001451,1,,,,,1,,,,,,,,,,,,,,
202012,1129001454,1,,,,,,,,,,,,,,,,,,,
202012,1129001460,1,,,,,,,,,,,,,,,,,,,1
202012,1129001465,2,,,,,,,,,,,,,,,,,,,1
202012,1129001468,2,1,,,,,,,,,,,,,,,,,,1
202012,1129001478,2,,,,,1,,,,,,,,,,,,,,
202012,1129001479,1,,,,,,1,,,,,,,,,,,,,
202012,1129001487,3,,,,,,,,,,,,,,,,,,,
202012,1129001492,4,,,,,,,,,,,,,,,,,,,
202012,1129001500,1,,,,,,,,,,,,,,,,,,,
202012,1129001503,2,1,,,,,,,,,,,,,,,,,,1
202012,1129001508,1,,,,,,,,,,,,,,,,,,,
202012,1129001512,2,,,,,1,,,,,,,,,,,,,,
202012,1129001515,2,,,,,,,,,,,,,,,,,,,1
202012,1129001517,3,1,,,,,,,,,,,,,,,,,,1
202012,1129001527,3,,1,,,,,,,,,,,,,,,,,
202012,1129001529,1,,,,,,,,,,,,,,,,,,,
202012,1129001530,2,,,,,,,,,,,,,,,,,,,
202012,1129001536,1,,,,,,,,,,,,,,,,,,,1
202012,1129001537,8,,,,,,,,,,,,,,,,,,2,3
202012,1129001539,4,,,,,,,,,,,,,,,,,,,3
202012,1129001541,1,,,,,,,,,,,,,,,,,,,
202012,1129001542,4,,,,,,,,,,,,,,,,,,,1
202012,1129001544,7,,1,,,2,,,,,,,,,,,,,,
202012,1129001546,1,,,,,,,,,,,,,,,,,,,1
202012,1129001547,3,,,,,1,,,,,,,,,,,,,,
202012,1129001548,2,,,,,,,,,,,,,,,,,,,2
202012,1129001549,4,,,,,1,,,,,,,,,,,,,,1
202012,1129001550,4,,,,,1,,,,,,,,,,,,,,1
202012,1129001554,4,1,,,,,,,,,,,,,,,,,,
202012,1129001561,1,,,,,,,,,,,,,,,,,,,1
202012,1129001562,1,1,,,,,,,,,,,,,,,,,,
202012,1129001563,1,,,,,,,,,,,,,,,,,,,
202012,1129001564,5,,,,,,1,,,,,,,,,,,,,
202012,1129001568,3,,,,,,,,,,,,,,,,,,,1
202012,1129001572,2,,,,,,,,,,,,,,,,,,,
202012,1129001575,3,,1,,,,,,,,,,,,,,,,,1
202012,1129001576,2,,,,,,,,,,,,,,,,,,,2
202012,1129001578,4,,,,,,,,,,,,,,,,,,,
202012,1129001581,1,,,,,1,,,,,,,,,,,,,,
202012,1129001582,1,,,,,,,,,,,,,,,,,,,
202012,1129001583,2,,,,,,,,,,,,,,,,,,,1
202012,1129001584,1,,,,,,,,,,,,,,,,,,,
202012,1129001585,1,,,,,,,,1,,,,,,,,,,,
202012,1129001586,1,,,,,,,,,,,,,,,,,,,
202012,1129001590,1,,,,,,,,,,,,,,,,,,,
202012,1129001603,1,,,,,,,,,,,,,,,,,,,1
202012,1129001604,1,,,,,,,,,,,,,,,,,,,1
202012,1129001610,9,1,,,,,,,,,,,,,,,,,,4
202012,1129001618,2,,,,,,,,,,,,,,,,,,,
202012,1129001623,1,1,,,,,,,,,,,,,,,,,,
202012,1129001624,1,,,,,,,,,,,,,,,,,,,1
202012,1129001625,2,,,,,,,,,,,,,,,,,,,
202012,1129001628,1,,,,,,,,,,,,,,,,,,,1
202012,1129001630,1,,,,,,,,,,,,,,,,,,,
202012,1129001639,2,,,,,,,,,,,,,,,,,,,2
202012,1129001640,2,,,,,,,,,,,,,,,,,,,2
202012,1129001644,4,,1,,,,,,,,,,,,,,,,,
202012,1129001646,2,,,,,,,,,,,,,,,,,,,2
202012,1129001647,1,,,,,,,,,,,,,,,,,,,
202012,1129001648,3,,,,,,,,,,,,,,,,,,,2
202012,1129001651,1,,,,,,,,,,,,,,,,,,,1
202012,1129001652,1,,,,,,,,,,,,,,,,,,,1
202012,1129001666,1,,,,,,,1,,,,,,,,,,,,
202012,1129001668,3,,,,,,,,,,,,,,,,,,,2
202012,1129001670,1,,,,,,,,,,,,,,,,,,,
202012,1129001673,2,,,,,,,,1,1,,,,,,,,,,
202012,1129001677,1,,,,,,,,,,,,,,,,,,,1
202012,1129001678,12,,,,,,1,,,,,,,,,,,,,3
202012,1129001680,7,,1,,,,,,,,,,,,,,,,,1
