SUD_CD,SUD_NM,ADSTRD_CD,ADSTRD_NM,SIGNGU_CD,SIGNGU_NM,TRDAR_SE_CD,TRDAR_SE_NM,TRDAR_NO,TRDAR_NM
1129001536,석관동_NE_005,11290810,석관동,11290,성북구,A,골목상권,3110335,석계역 7번
1129001537,석관동_NE_004,11290810,석관동,11290,성북구,A,골목상권,3110335,석계역 7번
1129001540,성북동_SE_018,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001541,성북동_SE_019,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001543,성북동_SE_017,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001545,성북동_SE_016,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001546,성북동_ES_118,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001549,성북동_ES_114,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001551,성북동_ES_112,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001552,성북동_ES_115,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001553,성북동_ES_110,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001555,성북동_ES_108,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001556,성북동_ES_105,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001557,성북동_ES_103,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001559,성북동_ES_101,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001561,성북동_ES_100,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001562,성북동_ES_109,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001563,성북동_ES_097,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001564,성북동_ES_104,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001565,성북동_ES_093,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001567,성북동_ES_106,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001568,성북동_ES_102,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001569,성북동_SE_015,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001570,성북동_ES_092,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001571,성북동_ES_096,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001572,성북동_ES_094,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001574,성북동_ES_091,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001576,성북동_ES_088,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001577,성북동_ES_089,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001578,성북동_ES_087,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001579,성북동_ES_084,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001580,성북동_ES_085,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001581,성북동_ES_083,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001582,성북동_ES_081,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001583,성북동_ES_080,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001584,성북동_ES_078,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001586,성북동_ES_077,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001588,성북동_ES_086,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001589,성북동_ES_075,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001590,성북동_ES_076,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001591,성북동_ES_072,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001594,성북동_SW_026,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001595,성북동_ES_067,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001598,성북동_SW_025,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001599,성북동_SW_022,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001601,성북동_SW_029,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001602,성북동_ES_066,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001603,성북동_SW_018,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001604,성북동_SW_030,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001605,성북동_ES_064,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001607,성북동_ES_074,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001608,성북동_SW_019,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001609,성북동_SW_020,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001610,성북동_ES_079,11290525,성북동,11290,성북구,A,골목상권,3110286,한성대입구역 5번
1129001613,성북동_SW_017,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001614,성북동_SW_016,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001615,성북동_SW_015,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001616,성북동_SE_013,11290525,성북동,11290,성북구,A,골목상권,3110283,성북초등학교앞
1129001617,성북동_ES_068,11290525,성북동,11290,성북구,A,골목상권,3110288,동구여중
1129001619,성북동_ES_055,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001620,성북동_ES_062,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001624,성북동_SW_013,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001625,성북동_SW_011,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001626,성북동_SW_012,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001627,성북동_SW_009,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001628,성북동_SW_014,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001633,성북동_SW_010,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001634,성북동_SW_008,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001635,성북동_ES_053,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001638,성북동_SW_005,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001639,성북동_ES_061,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001640,성북동_SE_011,11290525,성북동,11290,성북구,A,골목상권,3110283,성북초등학교앞
1129001641,성북동_SW_006,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001642,성북동_ES_052,11290525,성북동,11290,성북구,A,골목상권,3110283,성북초등학교앞
1129001643,성북동_ES_048,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001644,성북동_ES_056,11290525,성북동,11290,성북구,A,골목상권,3110283,성북초등학교앞
1129001646,성북동_ES_049,11290525,성북동,11290,성북구,A,골목상권,3110283,성북초등학교앞
1129001647,성북동_ES_050,11290525,성북동,11290,성북구,A,골목상권,3110293,삼선중학교
1129001655,성북동_ES_043,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001657,성북동_ES_046,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001660,성북동_ES_039,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001662,성북동_ES_037,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001668,성북동_ES_034,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001669,성북동_ES_036,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001670,성북동_ES_031,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001671,성북동_ES_026,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001674,성북동_ES_029,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001675,성북동_ES_027,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001676,성북동_WS_010,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001679,성북동_WS_008,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001681,성북동_ES_025,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001682,성북동_ES_022,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001683,성북동_WS_009,11290525,성북동,11290,성북구,A,골목상권,3110280,북정마을
1129001686,성북동_ES_021,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001687,성북동_ES_020,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001690,성북동_ES_019,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001692,성북동_ES_012,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001693,성북동_ES_011,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001694,성북동_WS_005,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001697,성북동_ES_010,11290525,성북동,11290,성북구,A,골목상권,3110285,홍대부중
1129001704,성북동_WS_004,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001705,성북동_ES_008,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001707,성북동_SE_001,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001712,성북동_WS_007,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001716,성북동_ES_001,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001717,성북동_WN_017,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001720,성북동_EN_007,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001723,성북동_NW_007,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001738,성북동_NW_006,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001742,성북동_NE_010,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001743,성북동_NE_009,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001745,성북동_NE_007,11290525,성북동,11290,성북구,A,골목상권,3110281,길상사
1129001761,안암동_SW_041,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001762,안암동_SW_039,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001763,안암동_SW_038,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001764,안암동_SW_040,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001765,안암동_SW_037,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001766,안암동_SW_036,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001767,안암동_SW_035,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001768,안암동_SW_033,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001769,안암동_SW_034,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001771,안암동_SW_032,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001772,안암동_SW_031,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001775,안암동_SW_030,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001779,안암동_SW_027,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001780,안암동_SW_025,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001782,안암동_SE_024,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001785,안암동_SW_022,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001787,안암동_SE_023,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001790,안암동_SW_012,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001791,안암동_SE_022,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001792,안암동_SW_020,11290600,안암동,11290,성북구,A,골목상권,3110309,대광초등학교
1129001793,안암동_SE_021,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001795,안암동_SW_010,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001797,안암동_SE_020,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001798,안암동_SE_018,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001799,안암동_SE_019,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001800,안암동_SE_017,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001801,안암동_SW_009,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001802,안암동_SE_016,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001803,안암동_SW_006,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001804,안암동_SW_004,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001805,안암동_SW_007,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001806,안암동_SW_005,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001807,안암동_SE_013,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001809,안암동_SE_014,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001810,안암동_SE_012,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001811,안암동_SE_011,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001812,안암동_WS_042,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001813,안암동_SE_006,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001814,안암동_SW_008,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001815,안암동_WS_041,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001816,안암동_ES_019,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001817,안암동_SE_010,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001818,안암동_SE_009,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001819,안암동_SE_007,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001820,안암동_SE_008,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001821,안암동_WS_040,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001822,안암동_ES_020,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001823,안암동_SW_002,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001824,안암동_WS_039,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001825,안암동_WS_038,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001827,안암동_WS_036,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001828,안암동_WS_035,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001829,안암동_ES_015,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001831,안암동_ES_018,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001832,안암동_ES_014,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001833,안암동_WS_037,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001836,안암동_WS_031,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001838,안암동_WS_033,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001839,안암동_ES_013,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001840,안암동_WS_030,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001841,안암동_WS_034,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001842,안암동_WS_028,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001846,안암동_WS_032,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001851,안암동_ES_010,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001852,안암동_ES_011,11290600,안암동,11290,성북구,A,골목상권,3110313,안암역 3번
1129001853,안암동_WS_029,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001854,안암동_WS_027,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001855,안암동_WS_026,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001856,안암동_WS_025,11290600,안암동,11290,성북구,A,골목상권,3110305,보문역 5번
1129001857,안암동_WS_024,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001859,안암동_WS_023,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001860,안암동_ES_006,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001861,안암동_WS_021,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001862,안암동_ES_004,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001863,안암동_WS_020,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001864,안암동_WS_018,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001865,안암동_WS_019,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001866,안암동_WS_017,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001867,안암동_WS_022,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001868,안암동_WS_016,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001869,안암동_WS_015,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001871,안암동_WS_012,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001872,안암동_ES_002,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001873,안암동_ES_003,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001874,안암동_WS_013,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001875,안암동_ES_001,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001877,안암동_WS_008,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001878,안암동_WS_007,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001879,안암동_WS_004,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001881,안암동_WS_001,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001882,안암동_WS_005,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001883,안암동_WS_002,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001884,안암동_WN_042,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001885,안암동_WS_003,11290600,안암동,11290,성북구,A,골목상권,3110304,보문역 4번
1129001886,안암동_WS_006,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001888,안암동_WN_040,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001889,안암동_WN_041,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001890,안암동_WN_039,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001891,안암동_WN_038,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001892,안암동_EN_007,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001893,안암동_EN_006,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001894,안암동_WN_035,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001895,안암동_WN_036,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001896,안암동_WN_033,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001897,안암동_EN_005,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001899,안암동_WN_026,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001900,안암동_WN_030,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001901,안암동_WN_027,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001902,안암동_EN_004,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001903,안암동_WN_034,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001904,안암동_WN_032,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001906,안암동_WN_031,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001907,안암동_EN_002,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001908,안암동_EN_003,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001910,안암동_WN_025,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001911,안암동_WN_029,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001912,안암동_WN_021,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001913,안암동_WN_022,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001915,안암동_WN_023,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001916,안암동_WN_024,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001917,안암동_WN_016,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001918,안암동_WN_018,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001919,안암동_WN_017,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001920,안암동_WN_019,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001921,안암동_WN_015,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001924,안암동_WN_010,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001925,안암동_WN_011,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001926,안암동_WN_009,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001930,안암동_NE_007,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001932,안암동_WN_008,11290600,안암동,11290,성북구,A,골목상권,3110300,삼선동주민센터
1129001934,안암동_EN_001,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001935,안암동_NE_005,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001936,안암동_NE_006,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001940,안암동_NE_003,11290600,안암동,11290,성북구,A,골목상권,3110312,안암역 2번
1129001945,월곡1동_SE_019,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001946,월곡1동_SE_018,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001947,월곡1동_SE_020,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001948,월곡1동_SW_040,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001949,월곡1동_SW_037,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001950,월곡1동_SE_017,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001951,월곡1동_SW_039,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001952,월곡1동_SW_038,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001953,월곡1동_SW_035,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001954,월곡1동_SW_036,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001955,월곡1동_SE_016,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001960,월곡1동_SW_032,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001961,월곡1동_SW_031,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001962,월곡1동_SW_030,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001963,월곡1동_SW_027,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001974,월곡1동_SW_020,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129001977,월곡1동_SW_018,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129001978,월곡1동_SW_019,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001981,월곡1동_SW_017,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129001988,월곡1동_WS_033,11290715,월곡1동,11290,성북구,A,골목상권,3110318,KT월곡지사
1129001989,월곡1동_WS_030,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129001992,월곡1동_SW_013,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002003,월곡1동_SW_011,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002006,월곡1동_WS_023,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002007,월곡1동_SE_005,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002008,월곡1동_WS_025,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002010,월곡1동_WS_024,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002012,월곡1동_WS_022,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002016,월곡1동_WS_021,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002018,월곡1동_SW_008,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002021,월곡1동_SW_006,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002022,월곡1동_WS_018,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002023,월곡1동_SW_010,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002025,월곡1동_WS_017,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002026,월곡1동_SW_009,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002027,월곡1동_SW_004,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002028,월곡1동_WS_016,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002029,월곡1동_SW_007,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002031,월곡1동_WS_015,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002032,월곡1동_SW_003,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002033,월곡1동_SW_005,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002034,월곡1동_WS_014,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002035,월곡1동_SW_002,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
1129002037,월곡1동_SW_001,11290715,월곡1동,11290,성북구,A,골목상권,3110316,숭곡초등학교
